chrom,start,end,name,score,strand,signalValue,pValue,qValue,peak,contain Nanog motif
chr11,43224778,43225014,Nanog_256_peak_1569,164,.,11.58269,20.35321,16.4020799999999,185,False
chr11,44226788,44226949,Nanog_256_peak_1575,165,.,11.52923,20.55229,16.59233,111,False
chr11,44503547,44503695,Nanog_256_peak_1577,177,.,12.19338,21.80175,17.78177,107,False
chr12,52188,52494,Nanog_256_peak_1587,149,.,10.26818,18.77295,14.90082,152,True
chr12,290303,290674,Nanog_256_peak_1592,284,.,11.38672,32.9687799999999,28.49477,286,True
chr12,3199248,3199358,Nanog_256_peak_1628,191,.,12.79707,23.26072,19.17543,68,False
chr12,3206344,3206561,Nanog_256_peak_1629,232,.,10.8217699999999,27.51803,23.25541,180,False
chr12,3207405,3207701,Nanog_256_peak_1630,243,.,11.08786,28.6238,24.31605,226,False
chr12,3800076,3800299,Nanog_256_peak_1637,160,.,10.39371,19.94629,16.01602,70,True
chr12,3864775,3864936,Nanog_256_peak_1639,207,.,13.50929,24.95155,20.79464,55,False
chr12,5716200,5716538,Nanog_256_peak_1652,283,.,11.9932,32.86169,28.39119,134,True
chr12,6704967,6705210,Nanog_256_peak_1672,297,.,14.69408,34.31371,29.79007,142,True
chr12,6805947,6806191,Nanog_256_peak_1675,144,.,10.48881,18.32557,14.47542,190,False
chr12,8140616,8140905,Nanog_256_peak_1681,197,.,10.41667,23.82482,19.71205,148,True
chr12,8145027,8145217,Nanog_256_peak_1682,243,.,11.46098,28.68809,24.37704,41,False
chr12,8822543,8822664,Nanog_256_peak_1686,233,.,13.66779,27.57126,23.30612,67,False
chr12,8944167,8944348,Nanog_256_peak_1688,297,.,13.47814,34.24912,29.72723,91,True
chr12,9013396,9013724,Nanog_256_peak_1692,181,.,11.75418,22.22335,18.18319,183,False
chr12,9437092,9437349,Nanog_256_peak_1696,453,.,18.45602,50.37583,45.36064,177,True
chr12,9471612,9471778,Nanog_256_peak_1698,168,.,10.89827,20.78444,16.81392,84,False
chr12,10063312,10063514,Nanog_256_peak_1700,172,.,11.72278,21.27527,17.28049,134,False
chr12,11080614,11080761,Nanog_256_peak_1713,155,.,10.3793,19.42835,15.5247,59,False
chr12,12060222,12060436,Nanog_256_peak_1721,288,.,17.04326,33.30236,28.81725,49,False
chr12,12219756,12219963,Nanog_256_peak_1725,159,.,11.16437,19.89305,15.9656899999999,118,False
chr12,12358663,12358860,Nanog_256_peak_1728,299,.,14.77801,34.45584,29.9262,75,True
chr12,13151918,13152103,Nanog_256_peak_1733,220,.,12.91713,26.30589,22.09049,117,True
chr12,13728870,13729299,Nanog_256_peak_1738,736,.,16.8105799999999,79.30743,73.65172,280,True
chr12,14212421,14212569,Nanog_256_peak_1740,168,.,10.94658,20.86497,16.89079,62,False
chr12,14390819,14391022,Nanog_256_peak_1745,237,.,14.73327,28.00869,23.7255,82,False
chr12,15265972,15266061,Nanog_256_peak_1749,193,.,13.03973,23.47382,19.37829,38,False
chr12,16283940,16284049,Nanog_256_peak_1754,150,.,10.33945,18.89242,15.01437,67,False
chr12,16433218,16433327,Nanog_256_peak_1756,169,.,11.30204,20.97896,16.99971,62,True
chr12,17067063,17067280,Nanog_256_peak_1760,307,.,15.67312,35.2907299999999,30.7306599999999,73,False
chr12,17754774,17754951,Nanog_256_peak_1769,225,.,13.8279799999999,26.78916,22.55489,96,False
chr12,18886837,18887000,Nanog_256_peak_1776,164,.,10.93423,20.35642,16.40483,92,True
chr12,20329726,20329911,Nanog_256_peak_1792,157,.,10.4951,19.62111,15.70761,110,False
chr12,20743549,20743723,Nanog_256_peak_1796,377,.,18.35867,42.5996,37.79084,108,True
chr12,20907535,20907690,Nanog_256_peak_1798,159,.,10.92062,19.87657,15.95021,92,True
chr12,21262033,21262259,Nanog_256_peak_1800,164,.,11.58269,20.35321,16.4020799999999,153,False
chr12,22604263,22604499,Nanog_256_peak_1809,141,.,10.47646,17.98388,14.15346,115,True
chr12,23261491,23261831,Nanog_256_peak_1814,310,.,15.8714299999999,35.62458,31.05369,149,False
chr12,23420681,23421064,Nanog_256_peak_1818,631,.,14.838,68.56918,63.12911,152,False
chr12,23437825,23438182,Nanog_256_peak_1821,228,.,11.94087,27.05312,22.80857,290,False
chr12,23731394,23731664,Nanog_256_peak_1824,229,.,13.1168299999999,27.21907,22.96895,173,True
chr12,23754920,23755117,Nanog_256_peak_1825,152,.,10.4604699999999,19.0958,15.20754,69,False
chr12,24059628,24059836,Nanog_256_peak_1827,155,.,10.11693,19.48806,15.58081,70,True
chr12,24343125,24343563,Nanog_256_peak_1833,236,.,10.73076,27.9550299999999,23.67425,278,False
chr12,25040916,25041210,Nanog_256_peak_1837,225,.,12.8684,26.80347,22.56847,113,True
chr12,25482849,25483055,Nanog_256_peak_1843,137,.,10.0662899999999,17.58566,13.77565,65,False
chr12,25813375,25813640,Nanog_256_peak_1853,184,.,10.95626,22.47084,18.41839,144,False
chr12,27118264,27118448,Nanog_256_peak_1867,170,.,10.70837,20.98164,17.0018399999999,44,True
chr12,27285483,27285759,Nanog_256_peak_1874,272,.,14.33531,31.72722,27.29825,84,False
chr12,27553085,27553476,Nanog_256_peak_1879,426,.,15.2485,47.56567,42.62317,156,False
chr12,27925796,27925939,Nanog_256_peak_1881,158,.,11.07674,19.7371,15.8180299999999,76,True
chr12,28822011,28822329,Nanog_256_peak_1894,319,.,13.98209,36.5164,31.91163,150,False
chr12,28886724,28886999,Nanog_256_peak_1897,258,.,13.06166,30.22113,25.84757,179,False
chr12,29055179,29055393,Nanog_256_peak_1903,246,.,13.46167,29.0010799999999,24.67664,130,False
chr12,29234688,29234917,Nanog_256_peak_1906,280,.,12.16743,32.5377,28.07939,99,False
chr12,29236053,29236264,Nanog_256_peak_1907,354,.,14.08146,40.21357,35.48242,131,True
chr12,29590657,29591230,Nanog_256_peak_1910,193,.,11.19547,23.4306,19.33756,93,True
chr12,30060750,30060884,Nanog_256_peak_1917,202,.,12.70704,24.34394,20.21162,48,False
chr12,30158435,30158645,Nanog_256_peak_1918,141,.,10.2732,17.94564,14.11717,157,False
chr12,31739259,31739560,Nanog_256_peak_1929,178,.,11.24357,21.87101,17.84763,134,False
chr12,32486182,32486480,Nanog_256_peak_1938,219,.,12.83255,26.16416,21.95508,92,True
chr12,34731075,34731398,Nanog_256_peak_1957,362,.,12.73893,41.04699,36.28612,120,False
chr12,35885381,35885481,Nanog_256_peak_1969,170,.,11.92825,21.03947,17.05595,59,False
chr12,37446915,37447305,Nanog_256_peak_1981,520,.,19.14197,57.25786,52.05299,136,False
chr12,37678188,37678370,Nanog_256_peak_1983,162,.,11.51597,20.22366,16.27935,108,False
chr12,38462113,38462424,Nanog_256_peak_1984,229,.,13.41826,27.1489099999999,22.90113,163,True
chr12,38508660,38508931,Nanog_256_peak_1986,213,.,12.45208,25.52789,21.34459,109,True
chr12,38815513,38815679,Nanog_256_peak_1990,181,.,12.4078,22.22169,18.18192,56,True
chr12,43442550,43442833,Nanog_256_peak_2026,265,.,14.62786,30.95869,26.55762,161,False
chr12,43656539,43656754,Nanog_256_peak_2030,310,.,17.00069,35.63073,31.05961,126,False
chr12,44361665,44362070,Nanog_256_peak_2035,372,.,17.5731,41.9945,37.2049,276,False
chr12,44637015,44637255,Nanog_256_peak_2036,170,.,11.92825,21.03947,17.05595,75,True
chr12,44707920,44708093,Nanog_256_peak_2038,271,.,16.33313,31.5327,27.10988,90,False
chr12,46650949,46651379,Nanog_256_peak_2053,302,.,14.56045,34.76573,30.22621,252,True
chr12,47132888,47133008,Nanog_256_peak_2058,131,.,10.12534,16.93586,13.15951,62,True
chr12,47651143,47651409,Nanog_256_peak_2065,402,.,17.68702,45.16535,40.28097,161,False
chr12,47660408,47660820,Nanog_256_peak_2066,758,.,20.19147,81.52292,75.83085,221,False
chr12,47670435,47670806,Nanog_256_peak_2067,339,.,11.07098,38.67485,33.99334,207,False
chr12,47674877,47675214,Nanog_256_peak_2068,470,.,14.2438299999999,52.14695,47.08099,130,False
chr12,48152766,48153197,Nanog_256_peak_2073,180,.,10.40313,22.09858,18.06355,224,False
chr12,48197464,48197941,Nanog_256_peak_2076,294,.,12.602,34.0051,29.49335,200,False
chr12,48339843,48340092,Nanog_256_peak_2080,224,.,13.14821,26.69388,22.46388,168,False
chr12,48644352,48644442,Nanog_256_peak_2084,167,.,11.6242,20.72676,16.75989,49,False
chr13,186462,186704,Nanog_256_peak_2096,263,.,15.75856,30.76697,26.3716099999999,66,False
chr13,252397,252497,Nanog_256_peak_2098,136,.,10.1926899999999,17.4623,13.65875,35,False
chr13,1026993,1027181,Nanog_256_peak_2112,228,.,11.63941,27.14743,22.89977,140,False
chr13,1100557,1100788,Nanog_256_peak_2114,165,.,10.70922,20.46982,16.51395,90,False
chr13,1181549,1181831,Nanog_256_peak_2118,367,.,15.19244,41.53738,36.76251,98,False
chr13,1503513,1503768,Nanog_256_peak_2124,149,.,10.52592,18.77485,14.9024,161,False
chr13,1951086,1951826,Nanog_256_peak_2128,339,.,11.30731,38.5799,33.90108,572,True
chr13,3022881,3023156,Nanog_256_peak_2142,231,.,10.42304,27.37081,23.11404,183,False
chr13,3153551,3153987,Nanog_256_peak_2147,426,.,12.90026,47.63728,42.69227,264,False
chr13,3158914,3159236,Nanog_256_peak_2149,333,.,11.92554,37.98053,33.3218,137,False
chr13,3878749,3879057,Nanog_256_peak_2157,162,.,10.80861,20.14528,16.2054799999999,118,False
chr13,4034614,4034824,Nanog_256_peak_2158,133,.,10.13196,17.08704,13.30301,44,False
chr13,4667628,4667733,Nanog_256_peak_2163,157,.,11.22499,19.6686899999999,15.7530299999999,20,False
chr13,5488894,5489266,Nanog_256_peak_2165,183,.,11.54461,22.37352,18.32611,285,False
chr13,5902013,5902271,Nanog_256_peak_2167,430,.,18.02252,48.05008,43.09532,106,True
chr13,5935407,5935862,Nanog_256_peak_2168,254,.,13.18353,29.78832,25.4334299999999,264,False
chr13,6176627,6176846,Nanog_256_peak_2170,155,.,11.13124,19.4931,15.58551,163,True
chr13,7025280,7025601,Nanog_256_peak_2172,231,.,12.87562,27.4106299999999,23.1524,231,False
chr13,8613691,8613846,Nanog_256_peak_2184,141,.,10.58086,17.93977,14.11193,58,True
chr13,9332295,9332393,Nanog_256_peak_2188,167,.,11.78758,20.75687,16.78775,53,False
chr13,9357453,9357603,Nanog_256_peak_2189,245,.,14.73044,28.8827,24.56271,61,False
chr13,9362981,9363250,Nanog_256_peak_2190,612,.,22.48582,66.65563,61.24654,121,True
chr13,10093854,10094180,Nanog_256_peak_2194,328,.,16.14825,37.45547,32.81762,244,True
chr13,10254591,10254742,Nanog_256_peak_2197,178,.,10.58639,21.8532899999999,17.83062,51,False
chr13,11480669,11481103,Nanog_256_peak_2203,187,.,11.48022,22.79541,18.72893,267,False
chr13,11756045,11756233,Nanog_256_peak_2206,208,.,13.0928899999999,25.01376,20.85374,63,True
chr13,12160149,12160262,Nanog_256_peak_2207,164,.,11.4358,20.38185,16.42943,39,True
chr13,12695923,12696537,Nanog_256_peak_2210,217,.,11.27002,25.8997,21.701,116,False
chr13,12931396,12931657,Nanog_256_peak_2212,275,.,14.88576,32.01468,27.57473,128,False
chr13,13029762,13030013,Nanog_256_peak_2214,338,.,14.71847,38.5286599999999,33.8526,133,True
chr13,13944995,13945166,Nanog_256_peak_2216,204,.,12.57437,24.62915,20.48551,75,False
chr13,14936450,14936742,Nanog_256_peak_2226,453,.,18.02691,50.41044,45.39455,176,False
chr13,14941697,14941954,Nanog_256_peak_2227,203,.,10.79224,24.47893,20.34152,146,False
chr13,14969667,14969978,Nanog_256_peak_2229,676,.,14.34697,73.20642,67.66609,121,False
chr13,14975831,14976058,Nanog_256_peak_2231,357,.,11.87599,40.5226,35.7812599999999,125,True
chr13,14982353,14982921,Nanog_256_peak_2232,401,.,13.31954,45.06728,40.18461,441,True
chr13,15166463,15166706,Nanog_256_peak_2240,192,.,11.1529899999999,23.35952,19.26951,77,True
chr13,15221017,15221358,Nanog_256_peak_2241,257,.,12.60248,30.07463,25.70709,98,True
chr13,15498910,15499025,Nanog_256_peak_2242,210,.,13.80677,25.24703,21.0753,72,False
chr13,15581749,15581856,Nanog_256_peak_2243,138,.,10.11723,17.67389,13.8592,53,False
chr13,15864689,15864967,Nanog_256_peak_2247,158,.,10.58961,19.77876,15.85793,75,False
chr13,16191452,16191635,Nanog_256_peak_2251,213,.,10.0725,25.52479,21.34196,112,False
chr13,16466294,16466458,Nanog_256_peak_2257,144,.,10.65443,18.31811,14.4683299999999,35,False
chr13,16489223,16489608,Nanog_256_peak_2258,516,.,19.37589,56.85748,51.66093,244,False
chr13,17012572,17013243,Nanog_256_peak_2262,235,.,12.41921,27.86679,23.59032,501,True
chr13,17466364,17466723,Nanog_256_peak_2268,551,.,17.81314,60.4653099999999,55.18781,149,False
chr13,18221672,18222001,Nanog_256_peak_2274,289,.,13.4243,33.4798599999999,28.9870599999999,247,False
chr13,19523571,19523662,Nanog_256_peak_2284,144,.,10.48881,18.32557,14.47542,49,True
chr13,19737786,19738082,Nanog_256_peak_2287,234,.,12.7083,27.73804,23.46706,177,False
chr13,20357500,20357831,Nanog_256_peak_2296,376,.,16.52804,42.4199799999999,37.61788,100,False
chr13,20375516,20375695,Nanog_256_peak_2297,165,.,11.65019,20.4852,16.52892,121,False
chr13,20907775,20908013,Nanog_256_peak_2301,206,.,12.01935,24.8058899999999,20.65527,175,True
chr13,20979946,20980226,Nanog_256_peak_2302,391,.,17.44764,44.00089,39.14969,131,True
chr13,22295357,22295604,Nanog_256_peak_2319,248,.,12.8008399999999,29.1399,24.81005,134,True
chr13,22557156,22557481,Nanog_256_peak_2321,171,.,10.82034,21.16743,17.1779,273,False
chr13,22660418,22660662,Nanog_256_peak_2324,169,.,10.0403,20.9366299999999,16.95937,123,False
chr13,22661789,22662042,Nanog_256_peak_2325,235,.,12.37415,27.79039,23.51731,172,True
chr13,22961512,22961644,Nanog_256_peak_2326,224,.,13.7576399999999,26.66545,22.43688,81,False
chr13,23026286,23026544,Nanog_256_peak_2327,164,.,10.66298,20.3929799999999,16.44005,99,False
chr13,23090052,23090148,Nanog_256_peak_2328,158,.,11.25659,19.72822,15.80971,33,True
chr13,24661315,24661485,Nanog_256_peak_2346,402,.,16.82191,45.18267,40.29806,59,True
chr13,24832278,24832487,Nanog_256_peak_2351,142,.,10.37988,18.13298,14.29417,66,True
chr13,25549245,25549382,Nanog_256_peak_2362,164,.,11.25056,20.44521,16.49016,72,False
chr13,26035324,26035613,Nanog_256_peak_2368,261,.,13.27571,30.58551,26.19766,122,False
chr13,26372839,26373123,Nanog_256_peak_2372,200,.,10.63537,24.20655,20.0786899999999,197,False
chr13,27094750,27095112,Nanog_256_peak_2380,239,.,12.24543,28.19249,23.9024799999999,130,True
chr13,27116270,27116508,Nanog_256_peak_2382,179,.,10.9681199999999,21.944,17.91698,155,False
chr13,27785203,27785334,Nanog_256_peak_2387,268,.,14.44441,31.27279,26.85953,68,False
chr13,27822573,27822885,Nanog_256_peak_2389,192,.,11.46825,23.3235399999999,19.23571,199,True
chr13,27851605,27851717,Nanog_256_peak_2391,239,.,14.86021,28.25374,23.96079,36,False
chr13,27925652,27925833,Nanog_256_peak_2393,159,.,10.94737,19.92238,15.99331,59,False
chr13,27986648,27986914,Nanog_256_peak_2395,254,.,13.5545299999999,29.77985,25.42542,137,False
chr13,28293439,28293554,Nanog_256_peak_2398,149,.,10.77138,18.832,14.95659,53,True
chr13,28494837,28495058,Nanog_256_peak_2402,222,.,11.6155,26.49574,22.27328,128,False
chr13,28528762,28529008,Nanog_256_peak_2403,183,.,12.14855,22.44474,18.39395,190,True
chr13,29014417,29014597,Nanog_256_peak_2410,163,.,10.90887,20.31375,16.3652899999999,115,True
chr13,29591962,29592142,Nanog_256_peak_2413,516,.,22.20639,56.81671,51.62113,102,True
chr13,30302407,30302543,Nanog_256_peak_2427,262,.,13.6688,30.6068599999999,26.21783,71,True
chr13,30804894,30805369,Nanog_256_peak_2429,569,.,15.37931,62.30001,56.98185,300,False
chr13,30814870,30815148,Nanog_256_peak_2431,369,.,16.15897,41.78006,36.99684,130,False
chr13,30914674,30914902,Nanog_256_peak_2437,240,.,12.67304,28.29631,24.00145,69,False
chr13,32145976,32146391,Nanog_256_peak_2449,512,.,14.5124299999999,56.46458,51.28078,188,True
chr13,32739797,32740203,Nanog_256_peak_2457,192,.,11.46825,23.3235399999999,19.23571,160,True
chr13,33281730,33281901,Nanog_256_peak_2466,159,.,10.94737,19.92238,15.99331,42,True
chr13,33487742,33487882,Nanog_256_peak_2467,233,.,11.5327399999999,27.5760799999999,23.31062,91,False
chr13,33820490,33820673,Nanog_256_peak_2474,196,.,11.39066,23.75694,19.64765,91,False
chr13,34009369,34009707,Nanog_256_peak_2477,162,.,10.8335,20.18707,16.24521,81,False
chr13,34366562,34366769,Nanog_256_peak_2481,169,.,10.00471,20.87662,16.9021,112,True
chr13,35024738,35025066,Nanog_256_peak_2492,317,.,15.52137,36.39704,31.79822,253,True
chr13,35388859,35388989,Nanog_256_peak_2495,165,.,11.52923,20.55229,16.59233,17,False
chr13,35760929,35761148,Nanog_256_peak_2499,209,.,12.56608,25.1559,20.98858,82,False
chr13,35892174,35892330,Nanog_256_peak_2500,192,.,12.1121199999999,23.32821,19.23974,63,True
chr13,35908209,35908470,Nanog_256_peak_2502,321,.,14.1145799999999,36.7525599999999,32.1386599999999,192,True
chr13,36028367,36028794,Nanog_256_peak_2506,404,.,16.93458,45.38068,40.49025,348,False
chr13,36536504,36536754,Nanog_256_peak_2510,218,.,12.04523,26.01947,21.81619,189,False
chr13,36920028,36920205,Nanog_256_peak_2513,207,.,11.3559399999999,24.85698,20.70401,88,False
chr13,36939777,36940062,Nanog_256_peak_2514,515,.,21.17278,56.69851,51.5066799999999,126,False
chr13,36957612,36957856,Nanog_256_peak_2515,416,.,16.74108,46.56292,41.6445,117,False
chr13,36962692,36963021,Nanog_256_peak_2516,302,.,14.1634299999999,34.76703,30.2273,177,False
chr13,37465577,37465666,Nanog_256_peak_2523,137,.,10.24821,17.56332,13.75465,35,False
chr13,39106908,39107239,Nanog_256_peak_2535,180,.,11.0578,22.09301,18.05835,154,False
chr13,39124376,39124558,Nanog_256_peak_2536,226,.,13.59512,26.8991,22.65967,80,False
chr13,39366625,39366942,Nanog_256_peak_2538,144,.,10.24569,18.29539,14.44846,178,False
chr13,40437345,40437537,Nanog_256_peak_2545,188,.,12.43766,22.95909,18.88575,102,False
chr13,40686364,40686778,Nanog_256_peak_2552,214,.,12.8522,25.63701,21.44902,257,False
chr13,40751189,40751385,Nanog_256_peak_2555,134,.,10.05649,17.21641,13.4257,33,False
chr13,40771417,40771621,Nanog_256_peak_2557,292,.,13.20487,33.76364,29.26102,42,False
chr13,41745246,41745493,Nanog_256_peak_2562,216,.,11.56962,25.81394,21.61794,111,False
chr13,41765952,41766196,Nanog_256_peak_2563,185,.,12.44079,22.58442,18.5272799999999,145,False
chr13,42005578,42005748,Nanog_256_peak_2570,162,.,10.22181,20.1747899999999,16.23339,48,False
chr13,42406892,42407039,Nanog_256_peak_2576,163,.,11.1941899999999,20.34746,16.3967,63,False
chr13,45010349,45010437,Nanog_256_peak_2599,195,.,13.0208,23.69634,19.58999,42,True
chr13,45155832,45155943,Nanog_256_peak_2603,196,.,12.88041,23.76411,19.65428,52,False
chr13,45648054,45648346,Nanog_256_peak_2606,254,.,14.65744,29.8241,25.46809,75,False
chr13,46021569,46021995,Nanog_256_peak_2608,308,.,12.64139,35.41605,30.85142,137,False
chr13,46927412,46927727,Nanog_256_peak_2620,641,.,17.8557,69.57266,64.10934,141,False
chr13,46973530,46974063,Nanog_256_peak_2623,294,.,14.50189,33.98787,29.47664,169,False
chr13,50605429,50605783,Nanog_256_peak_2652,381,.,15.97886,42.94339,38.12438,205,False
chr13,50614679,50615177,Nanog_256_peak_2653,709,.,16.08051,76.56537,70.96178,134,False
chr13,50624155,50624399,Nanog_256_peak_2655,657,.,12.82195,71.30228,65.79887,97,True
chr13,50625328,50625715,Nanog_256_peak_2656,1013,.,16.96906,107.44276,101.31647,142,False
chr13,51236418,51236573,Nanog_256_peak_2659,166,.,11.78934,20.62075,16.65783,90,True
chr13,51887201,51887451,Nanog_256_peak_2670,276,.,15.95798,32.09875,27.65494,123,False
chr14,14735,14964,Nanog_256_peak_2673,264,.,11.6112899999999,30.85429,26.45582,82,False
chr14,48916,49149,Nanog_256_peak_2675,318,.,15.58186,36.4993099999999,31.89562,126,False
chr14,81032,81177,Nanog_256_peak_2677,141,.,10.47646,17.98388,14.15346,64,False
chr14,212515,212717,Nanog_256_peak_2678,254,.,12.83177,29.8285,25.47214,81,False
chr14,502401,502701,Nanog_256_peak_2684,251,.,13.03737,29.54102,25.1937,66,True
chr14,1605979,1606158,Nanog_256_peak_2700,285,.,15.86097,33.057,28.57968,59,True
chr14,1903477,1903641,Nanog_256_peak_2708,200,.,12.88914,24.19334,20.06585,77,False
chr14,2233802,2233965,Nanog_256_peak_2713,144,.,10.65443,18.31811,14.4683299999999,81,False
chr14,3729357,3729544,Nanog_256_peak_2725,141,.,10.47646,17.98388,14.15346,138,True
chr14,4587870,4588149,Nanog_256_peak_2735,172,.,10.20365,21.21161,17.22033,118,False
chr14,5686703,5686907,Nanog_256_peak_2748,189,.,11.6283,23.04205,18.9657,127,True
chr14,6030223,6030384,Nanog_256_peak_2754,286,.,16.51838,33.11378,28.63433,91,False
chr14,6429349,6429519,Nanog_256_peak_2757,353,.,18.83026,40.06366,35.33819,89,False
chr14,6509234,6510032,Nanog_256_peak_2759,329,.,13.04557,37.5460099999999,32.90562,682,True
chr14,6661309,6661501,Nanog_256_peak_2761,152,.,10.76685,19.1922,15.29885,79,True
chr14,6696178,6696331,Nanog_256_peak_2762,144,.,10.65443,18.31811,14.4683299999999,87,False
chr14,6954556,6954796,Nanog_256_peak_2764,292,.,15.92869,33.78086,29.27787,161,True
chr14,10525618,10525811,Nanog_256_peak_2786,208,.,12.11844,24.97115,20.8133,39,True
