,chrom,start,end,name,score,strand,signalValue,pValue,qValue,peak,FitCUT&RUN specific,contain sox19b motif
251,chr1,22738939,22739247,Sox19b_dome_peak_628,283,.,15.606489999999999,31.47413,28.332040000000003,152,True,True
252,chr1,22835850,22836122,Sox19b_dome_peak_631,501,.,21.7375,53.60878,50.1235,98,True,False
253,chr1,22889129,22889270,Sox19b_dome_peak_633,228,.,12.97917,25.85127,22.81971,74,True,True
254,chr1,22890435,22890629,Sox19b_dome_peak_634,382,.,18.55422,41.52877,38.21863,73,True,True
255,chr1,22900718,22900844,Sox19b_dome_peak_636,193,.,12.29562,22.31436,19.360429999999997,56,True,True
256,chr1,23131416,23131625,Sox19b_dome_peak_640,602,.,26.29743,63.82695,60.21141,63,True,True
257,chr1,23294342,23294500,Sox19b_dome_peak_642,162,.,10.94239,19.14374,16.26671,72,True,False
258,chr1,23356953,23357096,Sox19b_dome_peak_646,405,.,20.90596,43.92047,40.57363,68,True,True
259,chr1,23408585,23408754,Sox19b_dome_peak_648,434,.,21.22081,46.85217,43.461870000000005,64,True,False
260,chr1,23452236,23452596,Sox19b_dome_peak_650,1335,.,34.7784,137.94226,133.52397,213,True,False
261,chr1,23559222,23559502,Sox19b_dome_peak_653,182,.,11.106760000000001,21.1325,18.206329999999998,132,True,True
262,chr1,23642540,23642765,Sox19b_dome_peak_657,172,.,11.56228,20.13907,17.23669,58,True,True
263,chr1,23654467,23654641,Sox19b_dome_peak_658,181,.,11.80751,21.06723,18.14262,77,True,False
264,chr1,23752257,23752587,Sox19b_dome_peak_661,386,.,18.00936,42.00877,38.69145,125,True,True
265,chr1,23790517,23790920,Sox19b_dome_peak_663,482,.,18.78045,51.73976,48.27991,170,False,False
266,chr1,23822538,23822832,Sox19b_dome_peak_666,283,.,14.97384,31.5432,28.39998,86,True,True
267,chr1,23834622,23834729,Sox19b_dome_peak_667,172,.,11.56228,20.13907,17.23669,67,True,True
268,chr1,23909907,23910090,Sox19b_dome_peak_669,251,.,15.00446,28.24015,25.1599,69,True,False
269,chr1,24233314,24233523,Sox19b_dome_peak_675,475,.,13.418660000000001,50.972159999999995,47.52302,127,True,False
270,chr1,24234398,24234656,Sox19b_dome_peak_676,366,.,11.34251,39.95447,36.668859999999995,146,True,True
271,chr1,24235028,24235249,Sox19b_dome_peak_677,870,.,20.127979999999997,91.01739,87.09505,131,True,True
272,chr1,24458482,24458738,Sox19b_dome_peak_685,255,.,13.2617,28.666090000000004,25.577270000000002,152,True,False
273,chr1,24557268,24557433,Sox19b_dome_peak_691,174,.,10.66085,20.38944,17.48101,68,True,False
274,chr1,24559475,24559649,Sox19b_dome_peak_692,381,.,18.11254,41.47229,38.163109999999996,98,True,False
275,chr1,24811616,24811775,Sox19b_dome_peak_697,218,.,13.575460000000001,24.81932,21.80995,72,True,True
276,chr1,24819074,24819442,Sox19b_dome_peak_698,298,.,14.7116,33.00982,29.84,193,True,True
277,chr1,24845291,24845579,Sox19b_dome_peak_700,377,.,18.30475,41.10284,37.7994,142,True,False
278,chr1,24852655,24853188,Sox19b_dome_peak_701,1095,.,30.39658,113.71712,109.54678,389,True,False
279,chr1,24859685,24859941,Sox19b_dome_peak_702,476,.,19.78661,51.08598,47.63531,88,True,False
280,chr1,24873229,24873715,Sox19b_dome_peak_704,1258,.,19.69201,130.20985,125.87281999999999,128,False,False
281,chr1,24880227,24880633,Sox19b_dome_peak_706,823,.,15.59399,86.17324,82.30318,176,True,True
282,chr1,24891189,24891407,Sox19b_dome_peak_710,568,.,19.982979999999998,60.45186999999999,56.878069999999994,116,True,False
283,chr1,24907851,24907999,Sox19b_dome_peak_713,155,.,10.519639999999999,18.380329999999997,15.5241,74,True,True
284,chr1,24921826,24921999,Sox19b_dome_peak_714,282,.,14.15316,31.421290000000003,28.280209999999997,68,True,False
285,chr1,24922511,24922750,Sox19b_dome_peak_715,354,.,16.47966,38.71402,35.4475,77,True,False
286,chr1,24933874,24934191,Sox19b_dome_peak_716,500,.,15.574910000000001,53.52672,50.042640000000006,156,True,False
287,chr1,24938679,24939427,Sox19b_dome_peak_717,548,.,15.01201,58.38224,54.83404,589,True,True
288,chr1,25016489,25016759,Sox19b_dome_peak_723,326,.,17.15015,35.892590000000006,32.67286,92,True,False
289,chr1,25104202,25104531,Sox19b_dome_peak_727,1678,.,36.6564,172.60701,167.80145,177,True,True
290,chr1,25113031,25113372,Sox19b_dome_peak_728,1040,.,28.07204,108.19418999999999,104.08331,143,True,False
291,chr1,25125002,25125355,Sox19b_dome_peak_730,1699,.,36.11987,174.79398,169.96576000000002,154,False,False
292,chr1,25193244,25193509,Sox19b_dome_peak_734,280,.,14.38771,31.177590000000002,28.041179999999997,113,True,True
293,chr1,25252536,25252736,Sox19b_dome_peak_736,314,.,17.33934,34.65296,31.454520000000002,89,True,True
294,chr1,25332711,25332831,Sox19b_dome_peak_738,145,.,10.28908,17.39181,14.561639999999999,74,True,False
295,chr1,25370222,25370464,Sox19b_dome_peak_739,335,.,17.67216,36.81667,33.58136,102,True,False
296,chr1,25437585,25437939,Sox19b_dome_peak_741,899,.,25.75543,93.87897,89.92473000000001,255,True,False
297,chr1,25460067,25460353,Sox19b_dome_peak_742,419,.,19.08938,45.29285,41.925709999999995,208,True,True
298,chr1,25494293,25494505,Sox19b_dome_peak_743,369,.,14.47185,40.22552,36.93546,136,True,False
299,chr1,25495045,25495272,Sox19b_dome_peak_744,470,.,17.2046,50.501090000000005,47.05871,139,True,True
300,chr1,25594869,25595143,Sox19b_dome_peak_745,190,.,12.13222,22.01385,19.06675,147,True,True
301,chr1,25689612,25689858,Sox19b_dome_peak_746,189,.,11.53859,21.85812,18.91514,170,True,True
302,chr1,25801426,25801697,Sox19b_dome_peak_749,322,.,17.23766,35.473859999999995,32.26142,126,True,False
303,chr1,25832170,25832283,Sox19b_dome_peak_751,153,.,10.68569,18.18913,15.3379,44,True,False
304,chr1,25848170,25848433,Sox19b_dome_peak_753,312,.,16.34545,34.49477,31.29893,164,True,False
305,chr1,26012831,26013150,Sox19b_dome_peak_754,1062,.,28.68185,110.39652,106.26086000000001,136,True,True
306,chr1,26019986,26020270,Sox19b_dome_peak_755,328,.,16.5047,36.03217,32.81001,115,True,True
307,chr1,26071528,26071823,Sox19b_dome_peak_762,705,.,17.048939999999998,74.24181,70.50484,197,True,False
308,chr1,26073148,26073330,Sox19b_dome_peak_763,428,.,13.84649,46.19003,42.809779999999996,102,True,False
309,chr1,26079756,26080011,Sox19b_dome_peak_764,248,.,13.542539999999999,27.933120000000002,24.859070000000003,80,True,False
310,chr1,26105046,26105165,Sox19b_dome_peak_766,158,.,10.46461,18.66943,15.8046,78,True,True
311,chr1,26123609,26123882,Sox19b_dome_peak_767,328,.,17.235,36.04177,32.819359999999996,139,True,True
312,chr1,26293792,26294033,Sox19b_dome_peak_770,191,.,12.34689,22.101470000000003,19.152379999999997,139,True,True
313,chr1,26338331,26338572,Sox19b_dome_peak_771,332,.,16.34874,36.42909,33.20015,66,True,True
314,chr1,26348593,26348809,Sox19b_dome_peak_772,245,.,14.510629999999999,27.58438,24.5172,51,True,False
315,chr1,26358013,26358377,Sox19b_dome_peak_773,755,.,21.234389999999998,79.33106,75.53656,172,False,True
316,chr1,26369304,26369541,Sox19b_dome_peak_774,780,.,28.63141,81.87324,78.05103000000001,104,True,True
317,chr1,26384643,26384794,Sox19b_dome_peak_776,161,.,11.038039999999999,19.06005,16.1853,66,True,True
318,chr1,26426117,26426360,Sox19b_dome_peak_778,224,.,13.3388,25.446189999999998,22.42306,170,True,False
319,chr1,26434710,26434921,Sox19b_dome_peak_779,510,.,23.163420000000002,54.50396,51.00677,127,True,False
320,chr1,26611628,26611937,Sox19b_dome_peak_783,696,.,23.7473,73.34924000000001,69.62246999999999,101,True,True
321,chr1,26617355,26617843,Sox19b_dome_peak_784,804,.,21.48852,84.32291,80.47324,178,True,True
322,chr1,26642694,26643020,Sox19b_dome_peak_787,399,.,19.1871,43.30203,39.96484,132,True,False
323,chr1,26673340,26673878,Sox19b_dome_peak_788,3159,.,27.16858,322.34195,315.96407999999997,170,True,True
324,chr1,26824386,26824583,Sox19b_dome_peak_794,282,.,14.507539999999999,31.378790000000002,28.238290000000003,130,True,True
325,chr1,26829424,26829837,Sox19b_dome_peak_795,355,.,15.69845,38.80775,35.539840000000005,274,True,False
326,chr1,26882390,26882628,Sox19b_dome_peak_800,324,.,14.69418,35.68077,32.46482,78,True,True
327,chr1,26914010,26914228,Sox19b_dome_peak_801,162,.,10.913160000000001,19.090139999999998,16.214470000000002,96,True,True
328,chr1,26922507,26922858,Sox19b_dome_peak_802,150,.,10.43856,17.91345,15.06918,67,True,True
329,chr1,26954180,26954387,Sox19b_dome_peak_803,261,.,13.583029999999999,29.204359999999998,26.10556,65,True,False
330,chr1,26954832,26955077,Sox19b_dome_peak_804,194,.,11.225489999999999,22.37169,19.4166,147,True,False
331,chr1,27034148,27034380,Sox19b_dome_peak_807,214,.,10.457410000000001,24.47655,21.47474,68,True,True
332,chr1,27036450,27036545,Sox19b_dome_peak_808,228,.,10.93287,25.90945,22.876910000000002,64,True,False
333,chr1,27050193,27050571,Sox19b_dome_peak_809,599,.,22.72779,63.600719999999995,59.98798000000001,144,True,False
334,chr1,27093012,27093194,Sox19b_dome_peak_812,266,.,15.243879999999999,29.8109,26.69994,98,True,True
335,chr1,27158957,27159231,Sox19b_dome_peak_815,289,.,15.314739999999999,32.121970000000005,28.968220000000002,133,True,True
336,chr1,27180272,27180449,Sox19b_dome_peak_818,206,.,12.31333,23.66975,20.685389999999998,118,True,False
337,chr1,27561278,27561383,Sox19b_dome_peak_821,214,.,13.415870000000002,24.48934,21.487,49,True,True
338,chr1,28031539,28031741,Sox19b_dome_peak_826,246,.,13.7679,27.7413,24.6711,128,True,False
339,chr1,28364896,28365075,Sox19b_dome_peak_828,163,.,10.53606,19.22322,16.344160000000002,136,True,True
340,chr1,28365568,28365713,Sox19b_dome_peak_829,303,.,15.7898,33.54415,30.365090000000002,76,True,False
341,chr1,28407119,28407383,Sox19b_dome_peak_831,934,.,24.64836,97.3934,93.40149,152,True,False
342,chr1,28582513,28582624,Sox19b_dome_peak_836,274,.,14.73424,30.53551,27.4112,44,True,False
343,chr1,28586101,28586220,Sox19b_dome_peak_837,161,.,10.67119,19.025879999999997,16.151989999999998,71,True,False
344,chr1,28627883,28628109,Sox19b_dome_peak_839,534,.,22.79651,57.006640000000004,53.475919999999995,90,True,True
345,chr1,28789771,28789969,Sox19b_dome_peak_842,564,.,25.03492,60.05225,56.483180000000004,96,True,False
346,chr1,28837787,28837953,Sox19b_dome_peak_845,163,.,11.18309,19.25812,16.3781,95,True,False
347,chr1,28884888,28885155,Sox19b_dome_peak_846,220,.,12.843110000000001,25.08534,22.07048,211,True,True
348,chr1,28904654,28904909,Sox19b_dome_peak_848,189,.,11.827689999999999,21.88279,18.93885,117,True,False
349,chr1,28959798,28960121,Sox19b_dome_peak_850,274,.,14.767779999999998,30.59255,27.46695,92,True,False
350,chr1,29192071,29192423,Sox19b_dome_peak_856,1432,.,38.2156,147.77757,143.25436000000002,145,True,True
351,chr1,29201134,29201563,Sox19b_dome_peak_857,2539,.,41.3422,259.74152000000004,253.96126,295,True,True
352,chr1,29211318,29211500,Sox19b_dome_peak_858,251,.,13.39545,28.280409999999996,25.199460000000002,118,True,False
353,chr1,29216152,29216428,Sox19b_dome_peak_859,174,.,10.63837,20.35211,17.44458,194,True,True
354,chr1,29372044,29372330,Sox19b_dome_peak_864,213,.,12.99484,24.38199,21.38214,187,True,False
355,chr1,29384233,29384399,Sox19b_dome_peak_865,253,.,14.47834,28.4349,25.35068,90,True,True
356,chr1,29483854,29483967,Sox19b_dome_peak_869,139,.,10.02064,16.76214,13.94841,62,True,True
357,chr1,29598178,29598492,Sox19b_dome_peak_871,357,.,15.41494,39.03479,35.76319,216,True,False
358,chr1,29614863,29615107,Sox19b_dome_peak_875,655,.,25.52581,69.2754,65.59586,155,True,True
359,chr1,29622269,29622526,Sox19b_dome_peak_877,203,.,12.63642,23.31769,20.34136,136,True,False
360,chr1,29653410,29653754,Sox19b_dome_peak_878,287,.,15.21085,31.94525,28.79471,92,True,False
361,chr1,29682324,29682681,Sox19b_dome_peak_880,169,.,11.13844,19.84682,16.95247,180,True,False
362,chr1,29834574,29835149,Sox19b_dome_peak_886,1011,.,21.91487,105.23296,101.15357,483,True,True
363,chr1,29855236,29855528,Sox19b_dome_peak_888,751,.,19.03208,78.9264,75.13646,170,True,False
364,chr1,29865968,29866155,Sox19b_dome_peak_892,484,.,14.15704,51.95155,48.48888,95,True,False
365,chr1,29870481,29870813,Sox19b_dome_peak_893,350,.,10.382710000000001,38.25925,35.00027,233,True,False
366,chr1,29877723,29878044,Sox19b_dome_peak_896,1532,.,21.20336,157.85168000000002,153.21587,163,True,False
367,chr1,29880573,29880905,Sox19b_dome_peak_897,683,.,13.48824,72.04387,68.33230999999999,162,False,False
368,chr1,29893957,29894316,Sox19b_dome_peak_898,624,.,19.39858,66.09881,62.45636999999999,176,False,False
369,chr1,29912856,29913294,Sox19b_dome_peak_899,594,.,20.01363,63.03976,59.43401,313,True,False
370,chr1,29934498,29934628,Sox19b_dome_peak_901,184,.,11.51587,21.34439,18.4132,52,True,True
371,chr1,29935302,29935497,Sox19b_dome_peak_902,154,.,10.26587,18.329720000000002,15.475,75,True,False
372,chr1,30003058,30003234,Sox19b_dome_peak_904,197,.,12.53191,22.755489999999998,19.79143,47,True,False
373,chr1,30056723,30056911,Sox19b_dome_peak_906,511,.,18.17824,54.67765,51.1782,138,True,True
374,chr1,30059264,30059592,Sox19b_dome_peak_907,280,.,12.12946,31.16955,28.033240000000003,161,True,False
375,chr1,30313102,30313261,Sox19b_dome_peak_911,657,.,28.14643,69.48129,65.79929,58,True,False
376,chr1,30355156,30355416,Sox19b_dome_peak_915,406,.,17.00517,43.9914,40.643570000000004,187,True,True
377,chr1,30390497,30390682,Sox19b_dome_peak_918,157,.,10.79017,18.5771,15.71442,36,True,True
378,chr1,30402937,30403234,Sox19b_dome_peak_920,328,.,16.90908,36.083420000000004,32.86018,99,True,True
379,chr1,30723266,30723429,Sox19b_dome_peak_934,168,.,10.577869999999999,19.75917,16.86701,53,True,False
380,chr1,30975383,30975559,Sox19b_dome_peak_937,471,.,22.199379999999998,50.63098,47.18655,103,False,True
381,chr1,31084225,31084359,Sox19b_dome_peak_943,155,.,10.31484,18.41316,15.55591,75,True,False
382,chr1,31225152,31225353,Sox19b_dome_peak_949,385,.,19.84743,41.911570000000005,38.5956,90,True,True
383,chr1,31397929,31398165,Sox19b_dome_peak_951,711,.,27.78316,74.90843000000001,71.16393000000001,61,True,False
384,chr1,31421461,31421659,Sox19b_dome_peak_952,218,.,13.268239999999999,24.87501,21.86439,96,True,True
385,chr1,31488591,31488929,Sox19b_dome_peak_953,313,.,16.72342,34.55892,31.362140000000004,207,True,True
386,chr1,31530824,31531528,Sox19b_dome_peak_954,397,.,14.110270000000002,43.1297,39.795190000000005,599,True,True
387,chr1,31537219,31537464,Sox19b_dome_peak_956,549,.,18.89702,58.4551,54.90599,132,True,True
388,chr1,31544314,31544805,Sox19b_dome_peak_957,525,.,18.5009,56.08291,52.5644,184,True,False
389,chr1,31551990,31552210,Sox19b_dome_peak_958,303,.,14.20196,33.47809,30.300340000000002,99,True,True
390,chr1,31588724,31588837,Sox19b_dome_peak_961,144,.,10.27807,17.26309,14.43644,73,True,False
391,chr1,31660296,31660458,Sox19b_dome_peak_966,138,.,10.00297,16.67973,13.86984,101,True,True
392,chr1,31705274,31705463,Sox19b_dome_peak_968,351,.,18.23529,38.40466,35.14327,103,True,True
393,chr1,31777957,31778121,Sox19b_dome_peak_971,153,.,10.70326,18.22522,15.373079999999998,53,True,False
394,chr1,31854178,31854526,Sox19b_dome_peak_976,282,.,11.90911,31.40965,28.26867,232,True,True
395,chr1,31948103,31948244,Sox19b_dome_peak_981,138,.,10.00297,16.67973,13.86984,65,True,False
396,chr1,31972163,31972294,Sox19b_dome_peak_983,276,.,15.958839999999999,30.769270000000002,27.640359999999998,70,True,False
397,chr1,31987505,31987731,Sox19b_dome_peak_984,290,.,16.50966,32.21947,29.06382,96,True,True
398,chr1,32040100,32040230,Sox19b_dome_peak_985,174,.,11.432910000000001,20.3766,17.4684,44,True,True
399,chr1,32049933,32050186,Sox19b_dome_peak_988,177,.,11.11625,20.66362,17.74858,192,True,False
400,chr1,32051282,32051405,Sox19b_dome_peak_989,166,.,10.70909,19.51606,16.62979,61,True,True
401,chr1,32117816,32118065,Sox19b_dome_peak_992,646,.,26.01352,68.35571999999999,64.68721,118,True,True
402,chr1,32249146,32249374,Sox19b_dome_peak_994,377,.,19.065089999999998,41.09702,37.793659999999996,135,True,False
403,chr1,32530927,32531455,Sox19b_dome_peak_996,1096,.,21.69431,113.80456000000001,109.63308,298,True,False
404,chr1,32777774,32777870,Sox19b_dome_peak_1000,145,.,10.259780000000001,17.33455,14.50571,70,True,False
405,chr1,32984958,32985220,Sox19b_dome_peak_1002,259,.,14.22083,29.07889,25.98232,63,True,True
406,chr1,33266371,33266547,Sox19b_dome_peak_1007,158,.,10.912189999999999,18.66522,15.80057,74,True,True
407,chr1,33595987,33596127,Sox19b_dome_peak_1017,294,.,16.83396,32.59705,29.43457,60,True,False
408,chr1,33647466,33647692,Sox19b_dome_peak_1018,558,.,23.702939999999998,59.36185,55.801019999999994,105,True,False
409,chr1,33668170,33668301,Sox19b_dome_peak_1020,144,.,10.23066,17.277820000000002,14.45065,90,True,False
410,chr1,33796050,33796242,Sox19b_dome_peak_1022,152,.,10.63557,18.06644,15.218210000000001,91,True,False
411,chr1,34152420,34152862,Sox19b_dome_peak_1030,186,.,11.40814,21.63815,18.69995,61,True,False
412,chr1,34460393,34460520,Sox19b_dome_peak_1034,301,.,17.04656,33.3092,30.13405,56,True,False
413,chr1,34508333,34508592,Sox19b_dome_peak_1037,194,.,12.48953,22.38419,19.42851,88,True,False
414,chr1,35144083,35144350,Sox19b_dome_peak_1045,203,.,12.63642,23.31769,20.34136,150,True,False
415,chr1,35561437,35561655,Sox19b_dome_peak_1050,216,.,13.33796,24.622239999999998,21.61715,77,True,True
416,chr1,35592083,35592225,Sox19b_dome_peak_1053,583,.,24.26511,61.97054,58.37785,66,True,False
417,chr1,35664213,35664557,Sox19b_dome_peak_1056,207,.,11.7374,23.77167,20.78487,158,True,False
418,chr1,35668325,35668491,Sox19b_dome_peak_1057,175,.,10.37898,20.43544,17.52599,70,True,True
419,chr1,35762058,35762417,Sox19b_dome_peak_1060,240,.,14.01585,27.121409999999997,24.06377,209,True,True
420,chr1,35791345,35792204,Sox19b_dome_peak_1061,1294,.,23.57483,133.81253,129.43877,780,True,True
421,chr1,35807708,35808075,Sox19b_dome_peak_1062,434,.,20.00985,46.85481,43.46443,182,True,False
422,chr1,35827597,35827863,Sox19b_dome_peak_1063,357,.,16.64274,38.98937,35.71862,126,True,False
423,chr1,36194659,36194808,Sox19b_dome_peak_1072,242,.,13.48961,27.269479999999998,24.20872,63,True,False
424,chr1,36207304,36207639,Sox19b_dome_peak_1074,188,.,12.20748,21.8291,18.88666,221,True,False
425,chr1,36408191,36408511,Sox19b_dome_peak_1076,189,.,11.856869999999999,21.93356,18.98852,221,True,True
426,chr1,36463898,36464244,Sox19b_dome_peak_1077,606,.,24.653660000000002,64.31903,60.69775,86,True,False
427,chr1,36505258,36505475,Sox19b_dome_peak_1078,463,.,21.72397,49.800329999999995,46.36776,123,False,True
428,chr1,36523945,36524380,Sox19b_dome_peak_1079,515,.,22.10349,55.02495,51.52041,138,True,True
429,chr1,36674532,36674700,Sox19b_dome_peak_1081,155,.,10.79146,18.435660000000002,15.577029999999999,60,True,False
430,chr1,36687693,36687810,Sox19b_dome_peak_1082,241,.,14.64555,27.2164,24.15692,43,True,False
431,chr1,36786374,36786514,Sox19b_dome_peak_1085,307,.,16.96266,33.93813,30.75225,61,True,False
432,chr1,36804244,36804573,Sox19b_dome_peak_1087,803,.,22.75972,84.22836,80.37955,146,True,False
433,chr1,36831998,36832314,Sox19b_dome_peak_1088,453,.,20.26357,48.782090000000004,45.36391,205,True,True
434,chr1,36882677,36883003,Sox19b_dome_peak_1090,239,.,13.945110000000001,26.99598,23.9412,169,True,True
435,chr1,36930197,36930411,Sox19b_dome_peak_1092,375,.,18.9243,40.84882,37.54931,97,True,True
436,chr1,36978048,36978299,Sox19b_dome_peak_1093,222,.,13.480960000000001,25.26416,22.24525,77,True,True
437,chr1,37213915,37214287,Sox19b_dome_peak_1095,488,.,20.98679,52.33449,48.86631,170,True,True
438,chr1,37561767,37562082,Sox19b_dome_peak_1103,162,.,11.06983,19.123,16.24634,205,True,True
439,chr1,37868517,37868729,Sox19b_dome_peak_1107,1035,.,25.43743,107.68346000000001,103.57764,112,True,True
440,chr1,37869422,37869670,Sox19b_dome_peak_1108,852,.,22.07665,89.18949,85.28671999999999,142,True,True
441,chr1,38034362,38034471,Sox19b_dome_peak_1116,170,.,11.36882,19.94106,17.044420000000002,44,True,True
