,chrom,start,end,name,score,strand,signalValue,pValue,qValue,peak,contain nanog motif,1k-cell new peak,in genome bin binding from 256-cell
246,chr1,47177140,47177491,Nanog_1k_peak_983,320,.,10.02876,36.153729999999996,32.09297,209,True,False,True
247,chr1,47195799,47196007,Nanog_1k_peak_986,141,.,10.23633,17.54168,14.181389999999999,60,False,True,True
248,chr1,47539148,47539342,Nanog_1k_peak_990,194,.,11.92677,23.01513,19.41829,108,False,True,False
249,chr1,47824545,47824780,Nanog_1k_peak_992,228,.,12.70969,26.53823,22.80658,180,True,False,True
250,chr1,47844494,47844875,Nanog_1k_peak_995,204,.,12.585339999999999,24.13464,20.492729999999998,184,False,True,True
251,chr1,48467316,48467946,Nanog_1k_peak_999,322,.,11.16245,36.32893,32.26254,146,False,True,False
252,chr1,48495607,48495826,Nanog_1k_peak_1003,152,.,10.85055,18.69351,15.280120000000002,142,False,True,False
253,chr1,48898617,48898850,Nanog_1k_peak_1010,226,.,11.54358,26.37205,22.646720000000002,115,False,False,True
254,chr1,48913138,48913309,Nanog_1k_peak_1012,185,.,12.34152,22.0909,18.531570000000002,101,False,True,True
255,chr1,48939871,48940135,Nanog_1k_peak_1013,352,.,16.87694,39.38463,35.22541,110,False,False,True
256,chr1,49289037,49289425,Nanog_1k_peak_1017,155,.,10.13536,19.02342,15.5956,121,True,False,True
257,chr1,49303143,49303258,Nanog_1k_peak_1018,148,.,10.590589999999999,18.19754,14.80741,67,True,True,True
258,chr1,49352585,49352957,Nanog_1k_peak_1020,397,.,16.18364,44.0532,39.75533,172,False,False,True
259,chr1,49434828,49434976,Nanog_1k_peak_1023,351,.,18.711660000000002,39.2616,35.10625,76,False,True,False
260,chr1,49591626,49591861,Nanog_1k_peak_1026,451,.,20.77893,49.6573,45.19105,110,True,False,True
261,chr1,49650893,49651030,Nanog_1k_peak_1027,348,.,18.844279999999998,38.95831,34.81187,54,False,True,False
262,chr1,49932066,49932192,Nanog_1k_peak_1031,136,.,10.09785,16.949720000000003,13.617289999999999,44,False,True,False
263,chr1,50528024,50528119,Nanog_1k_peak_1035,135,.,10.008610000000001,16.85164,13.52466,41,False,True,True
264,chr1,50542916,50543100,Nanog_1k_peak_1036,213,.,13.3664,25.05395,21.37687,128,True,False,True
265,chr1,50882450,50882645,Nanog_1k_peak_1040,313,.,11.600589999999999,35.33413,31.300209999999996,92,False,True,False
266,chr1,50884383,50884591,Nanog_1k_peak_1041,333,.,11.66329,37.41995,33.3185,112,False,True,False
267,chr1,50894684,50894977,Nanog_1k_peak_1044,209,.,12.5786,24.63632,20.97532,104,False,True,False
268,chr1,50921062,50921307,Nanog_1k_peak_1045,596,.,10.42177,64.4907,59.61295,155,True,True,True
269,chr1,50922295,50922723,Nanog_1k_peak_1046,848,.,12.97756,90.2891,84.81095,226,False,False,True
270,chr1,50923631,50923946,Nanog_1k_peak_1047,757,.,12.07405,81.01297,75.72493,187,True,False,True
271,chr1,51188551,51188810,Nanog_1k_peak_1053,166,.,10.81893,20.16261,16.685370000000002,122,False,True,True
272,chr1,51463440,51463605,Nanog_1k_peak_1056,220,.,12.22885,25.73501,22.032729999999997,89,False,False,True
273,chr1,51473741,51473841,Nanog_1k_peak_1059,198,.,11.550360000000001,23.46023,19.84476,60,True,True,True
274,chr1,51734490,51734660,Nanog_1k_peak_1069,179,.,11.28621,21.43318,17.901989999999998,118,False,False,True
275,chr1,51801863,51802120,Nanog_1k_peak_1071,191,.,12.28947,22.69443,19.11036,183,True,True,True
276,chr1,51829168,51829463,Nanog_1k_peak_1072,224,.,13.183489999999999,26.19719,22.47803,115,True,False,True
277,chr1,52128014,52128275,Nanog_1k_peak_1077,222,.,11.6296,25.91605,22.20719,174,True,True,False
278,chr1,52137477,52137578,Nanog_1k_peak_1079,143,.,10.14518,17.72242,14.35385,35,False,True,False
279,chr1,52201408,52201568,Nanog_1k_peak_1081,164,.,11.34309,19.89205,16.426170000000003,87,False,True,False
280,chr1,52792662,52792992,Nanog_1k_peak_1087,663,.,20.80836,71.43462,66.37328000000001,142,False,False,True
281,chr1,52932009,52932505,Nanog_1k_peak_1094,359,.,14.82502,40.15005,35.96737,247,True,False,True
282,chr1,54063145,54063253,Nanog_1k_peak_1109,168,.,11.65137,20.35609,16.87034,53,True,True,False
283,chr1,54588475,54588886,Nanog_1k_peak_1120,169,.,10.986239999999999,20.444029999999998,16.954439999999998,265,False,True,False
284,chr1,54737224,54737379,Nanog_1k_peak_1123,162,.,11.08792,19.75696,16.29675,98,False,True,True
285,chr1,54765234,54765472,Nanog_1k_peak_1127,621,.,20.37394,67.13288,62.182,135,False,False,True
286,chr1,54972265,54972512,Nanog_1k_peak_1129,336,.,17.16095,37.8045,33.69187,95,False,False,True
287,chr1,54996865,54996978,Nanog_1k_peak_1131,140,.,10.34032,17.39903,14.04525,67,False,True,True
288,chr1,55679858,55680008,Nanog_1k_peak_1140,166,.,11.57678,20.16229,16.68512,59,True,True,False
289,chr1,55817108,55817288,Nanog_1k_peak_1142,230,.,14.2803,26.77846,23.03866,98,True,True,False
290,chr1,58672004,58672211,Nanog_1k_peak_1161,183,.,10.963,21.935489999999998,18.38371,108,False,False,True
291,chr10,74410,74632,Nanog_1k_peak_1168,220,.,13.24885,25.78044,22.07668,83,False,False,True
292,chr10,188465,188591,Nanog_1k_peak_1169,199,.,12.562439999999999,23.61659,19.99492,41,False,True,False
293,chr10,1956525,1956734,Nanog_1k_peak_1182,440,.,16.96986,48.51458,44.083420000000004,79,False,True,True
294,chr10,1961645,1961929,Nanog_1k_peak_1183,598,.,20.94152,64.74949000000001,59.86323,157,True,False,True
295,chr10,2155681,2155838,Nanog_1k_peak_1187,150,.,10.789,18.42975,15.02905,97,True,True,False
296,chr10,2402457,2402762,Nanog_1k_peak_1188,160,.,10.721160000000001,19.53656,16.08566,195,False,True,True
297,chr10,2427726,2428160,Nanog_1k_peak_1189,170,.,11.545580000000001,20.58223,17.086389999999998,109,False,False,True
298,chr10,3709982,3710288,Nanog_1k_peak_1205,166,.,11.283610000000001,20.10666,16.63185,59,False,True,False
299,chr10,4144508,4144680,Nanog_1k_peak_1211,339,.,18.36434,38.068709999999996,33.94822,41,True,False,True
300,chr10,5149289,5149535,Nanog_1k_peak_1222,209,.,13.09816,24.56741,20.90902,167,True,True,False
301,chr10,5414079,5414205,Nanog_1k_peak_1224,212,.,12.71847,24.8734,21.20342,85,False,True,False
302,chr10,6010334,6010655,Nanog_1k_peak_1229,238,.,13.67239,27.57907,23.80917,212,False,False,True
303,chr10,6457750,6457952,Nanog_1k_peak_1234,375,.,18.67661,41.73826,37.507220000000004,98,False,True,False
304,chr10,7650981,7651261,Nanog_1k_peak_1247,241,.,11.40489,27.9665,24.18372,59,False,True,False
305,chr10,7703146,7703271,Nanog_1k_peak_1249,271,.,15.928279999999999,31.08877,27.194470000000003,71,False,True,False
306,chr10,8624614,8624951,Nanog_1k_peak_1271,661,.,19.39346,71.18405,66.12997,167,True,False,True
307,chr10,8943058,8943160,Nanog_1k_peak_1275,194,.,12.238539999999999,23.05313,19.45439,42,False,True,False
308,chr10,9299670,9299881,Nanog_1k_peak_1281,223,.,12.0604,26.04495,22.33199,171,False,True,False
309,chr10,9398636,9399484,Nanog_1k_peak_1287,486,.,13.449979999999998,53.19316,48.62378,326,False,False,True
310,chr10,9803207,9803684,Nanog_1k_peak_1299,308,.,14.2048,34.83854,30.82067,84,False,True,False
311,chr10,10015721,10015900,Nanog_1k_peak_1304,166,.,11.07297,20.13811,16.661820000000002,52,True,False,True
312,chr10,10047134,10047344,Nanog_1k_peak_1305,288,.,16.074360000000002,32.84904,28.8975,79,True,False,True
313,chr10,10319304,10319514,Nanog_1k_peak_1315,151,.,10.39274,18.54625,15.140239999999999,112,False,True,False
314,chr10,10332436,10332603,Nanog_1k_peak_1317,277,.,13.89706,31.637909999999998,27.7264,68,False,True,False
315,chr10,11015656,11016034,Nanog_1k_peak_1330,380,.,12.690430000000001,42.31694,38.06919,179,False,True,False
316,chr10,11030951,11031060,Nanog_1k_peak_1333,170,.,10.77388,20.57733,17.081870000000002,39,True,True,False
317,chr10,11254190,11254677,Nanog_1k_peak_1335,308,.,12.01249,34.86108,30.842340000000004,123,False,True,False
318,chr10,12006252,12006387,Nanog_1k_peak_1343,243,.,15.03994,28.15768,24.36779,74,False,True,False
319,chr10,12516974,12517108,Nanog_1k_peak_1346,262,.,12.2348,30.072190000000003,26.21333,71,False,False,True
320,chr10,13377042,13377171,Nanog_1k_peak_1353,203,.,12.20283,24.00294,20.3657,63,True,True,False
321,chr10,13554389,13554585,Nanog_1k_peak_1359,225,.,10.80078,26.272859999999998,22.55098,81,False,True,False
322,chr10,13572730,13572931,Nanog_1k_peak_1363,254,.,12.135480000000001,29.260340000000003,25.430320000000002,103,True,True,False
323,chr10,14208969,14209124,Nanog_1k_peak_1370,338,.,17.989620000000002,37.968109999999996,33.85067,49,False,False,True
324,chr10,14300780,14300878,Nanog_1k_peak_1372,149,.,10.647269999999999,18.30455,14.909189999999999,19,True,True,False
325,chr10,14383903,14384185,Nanog_1k_peak_1377,222,.,12.721060000000001,25.9775,22.26644,136,True,True,False
326,chr10,14488455,14488690,Nanog_1k_peak_1379,161,.,10.18542,19.60139,16.148,85,False,True,False
327,chr10,14566459,14566746,Nanog_1k_peak_1384,141,.,10.04871,17.55528,14.194120000000002,123,True,False,True
328,chr10,14903021,14903315,Nanog_1k_peak_1388,155,.,10.11475,18.98926,15.562679999999999,139,True,True,True
329,chr10,14928826,14929311,Nanog_1k_peak_1390,291,.,11.75907,33.06068,29.101370000000003,345,True,False,True
330,chr10,14958690,14959035,Nanog_1k_peak_1392,201,.,12.385869999999999,23.79334,20.16451,222,False,True,True
331,chr10,15074772,15075137,Nanog_1k_peak_1396,464,.,16.18918,50.91977,46.41488,226,True,False,True
332,chr10,15184670,15184999,Nanog_1k_peak_1399,427,.,19.76395,47.18015,42.78925,181,False,False,True
333,chr10,15440557,15440691,Nanog_1k_peak_1402,141,.,10.23633,17.54168,14.181389999999999,47,False,True,False
334,chr10,15705916,15706013,Nanog_1k_peak_1407,136,.,10.09785,16.949720000000003,13.617289999999999,43,True,True,False
335,chr10,15763587,15763674,Nanog_1k_peak_1409,136,.,10.09785,16.949720000000003,13.617289999999999,44,True,True,False
336,chr10,15854916,15855152,Nanog_1k_peak_1410,163,.,11.31273,19.8344,16.37099,171,False,False,True
337,chr10,16029295,16029704,Nanog_1k_peak_1413,184,.,10.701130000000001,22.04509,18.48787,207,True,True,False
338,chr10,16232353,16232776,Nanog_1k_peak_1420,379,.,16.421689999999998,42.23595,37.99057,61,False,False,True
339,chr10,16713336,16713586,Nanog_1k_peak_1426,366,.,16.49963,40.90078,36.69539,93,False,False,True
340,chr10,16800701,16800859,Nanog_1k_peak_1433,570,.,18.93759,61.84585,57.037169999999996,83,False,False,True
341,chr10,17077380,17077580,Nanog_1k_peak_1439,212,.,11.039489999999999,24.90606,21.23509,115,False,True,False
342,chr10,17427129,17427581,Nanog_1k_peak_1447,229,.,11.03267,26.68897,22.95205,104,False,True,True
343,chr10,17451450,17451712,Nanog_1k_peak_1448,270,.,12.74804,30.974079999999997,27.084640000000004,104,False,False,True
344,chr10,17505814,17506172,Nanog_1k_peak_1453,719,.,20.61091,77.16355,71.95734,123,True,False,True
345,chr10,17544002,17544213,Nanog_1k_peak_1455,139,.,10.30969,17.33195,13.9815,67,True,True,True
346,chr10,17587472,17587868,Nanog_1k_peak_1456,291,.,13.212729999999999,33.10767,29.14605,162,False,True,True
347,chr10,17711285,17711454,Nanog_1k_peak_1459,209,.,12.21221,24.56352,20.9055,62,False,True,False
348,chr10,17843699,17843933,Nanog_1k_peak_1462,312,.,17.120639999999998,35.26415,31.232440000000004,151,True,False,True
349,chr10,18363761,18363901,Nanog_1k_peak_1472,147,.,10.66699,18.15055,14.7625,66,False,True,False
350,chr10,18386946,18387244,Nanog_1k_peak_1474,244,.,13.356079999999999,28.21449,24.4221,181,False,True,False
351,chr10,18789491,18789999,Nanog_1k_peak_1480,355,.,10.46796,39.712140000000005,35.54244,274,True,True,False
352,chr10,18912277,18912524,Nanog_1k_peak_1488,343,.,16.752110000000002,38.473690000000005,34.3411,160,False,True,False
353,chr10,19017392,19017576,Nanog_1k_peak_1489,149,.,10.52407,18.38823,14.989220000000001,116,False,True,False
354,chr10,19219650,19219934,Nanog_1k_peak_1491,207,.,13.03278,24.449939999999998,20.79628,210,False,False,True
355,chr10,19624724,19625231,Nanog_1k_peak_1495,276,.,13.448220000000001,31.5297,27.62152,171,True,True,False
356,chr10,19905562,19906212,Nanog_1k_peak_1500,1023,.,25.21501,108.16771999999999,102.36587,168,False,False,True
357,chr10,19933232,19933500,Nanog_1k_peak_1502,290,.,15.11065,33.0298,29.071409999999997,129,False,True,True
358,chr10,19947934,19948294,Nanog_1k_peak_1506,381,.,10.55229,42.423190000000005,38.17191,292,True,True,True
359,chr10,20292744,20293142,Nanog_1k_peak_1517,349,.,15.89885,39.150909999999996,34.99879,214,False,False,True
360,chr10,20321981,20322204,Nanog_1k_peak_1519,212,.,13.48961,24.91348,21.242060000000002,115,False,True,False
361,chr10,20744554,20744727,Nanog_1k_peak_1528,252,.,13.475420000000002,29.0241,25.20231,53,False,True,False
362,chr10,20755718,20755890,Nanog_1k_peak_1529,205,.,13.09875,24.16996,20.52646,91,False,True,False
363,chr10,20805553,20805772,Nanog_1k_peak_1530,194,.,12.80039,23.01592,19.41901,70,True,True,False
364,chr10,20872109,20872210,Nanog_1k_peak_1533,167,.,11.61057,20.23418,16.75384,54,True,True,False
365,chr10,20972340,20972502,Nanog_1k_peak_1534,224,.,12.488719999999999,26.16909,22.45103,51,True,False,True
366,chr10,21444376,21444672,Nanog_1k_peak_1545,151,.,10.16738,18.6044,15.195689999999999,146,False,True,False
367,chr10,22064263,22064628,Nanog_1k_peak_1565,233,.,10.94973,27.14572,23.39176,205,True,True,True
368,chr10,22081238,22081791,Nanog_1k_peak_1568,587,.,13.837270000000002,63.6119,58.75648,210,False,False,True
369,chr10,22155812,22156048,Nanog_1k_peak_1570,506,.,21.27348,55.22956,50.60374,93,True,False,True
370,chr10,22787969,22788264,Nanog_1k_peak_1576,230,.,11.80824,26.82635,23.08459,161,False,True,False
371,chr10,22918212,22918364,Nanog_1k_peak_1581,173,.,11.69645,20.86035,17.35304,70,False,True,False
372,chr10,23416930,23417221,Nanog_1k_peak_1589,229,.,14.34574,26.636020000000002,22.90083,200,True,False,True
373,chr10,23638324,23638778,Nanog_1k_peak_1592,253,.,13.58056,29.200229999999998,25.37231,159,False,False,True
374,chr10,23665048,23665454,Nanog_1k_peak_1596,303,.,15.10805,34.33971,30.338,254,False,False,True
375,chr10,24046365,24046754,Nanog_1k_peak_1601,327,.,16.19521,36.84635,32.76377,214,False,True,True
376,chr10,24055309,24055571,Nanog_1k_peak_1602,382,.,18.31832,42.5313,38.27753,94,False,False,True
377,chr10,24069759,24070172,Nanog_1k_peak_1604,433,.,11.56783,47.7139,43.30724,258,False,True,True
378,chr10,24132971,24133297,Nanog_1k_peak_1609,315,.,16.62629,35.59789,31.55557,130,True,False,True
379,chr10,24148091,24148369,Nanog_1k_peak_1610,256,.,14.084629999999999,29.43702,25.60065,74,True,False,True
380,chr10,24186344,24186751,Nanog_1k_peak_1611,256,.,10.55449,29.4375,25.6011,161,False,True,True
381,chr10,24825267,24825729,Nanog_1k_peak_1620,400,.,16.772,44.33896,40.03371,130,False,False,True
382,chr10,24885792,24886148,Nanog_1k_peak_1623,289,.,16.82656,32.856809999999996,28.905109999999997,297,False,False,True
383,chr10,25039204,25039437,Nanog_1k_peak_1629,190,.,12.47668,22.65165,19.06975,195,False,True,False
384,chr10,25115681,25115987,Nanog_1k_peak_1630,137,.,10.14472,17.11159,13.771770000000002,116,False,True,False
385,chr10,25212963,25213216,Nanog_1k_peak_1633,231,.,13.26395,26.888659999999998,23.144560000000002,95,True,False,True
386,chr10,25224251,25224412,Nanog_1k_peak_1635,252,.,11.32245,29.058159999999997,25.23515,75,False,True,True
387,chr10,25531984,25532566,Nanog_1k_peak_1641,216,.,12.67928,25.34599,21.658179999999998,439,True,False,True
388,chr10,25793807,25793978,Nanog_1k_peak_1649,156,.,10.69064,19.05963,15.63011,61,False,True,False
389,chr10,25889059,25889457,Nanog_1k_peak_1653,235,.,13.175970000000001,27.3181,23.55837,274,False,True,False
390,chr10,26585252,26585604,Nanog_1k_peak_1669,344,.,18.34354,38.59813,34.461690000000004,271,True,True,False
391,chr10,26712531,26712719,Nanog_1k_peak_1673,164,.,10.65664,19.89075,16.42509,62,False,True,False
392,chr10,26810862,26811341,Nanog_1k_peak_1676,165,.,10.40877,19.971239999999998,16.50153,353,False,True,True
393,chr10,26934850,26935170,Nanog_1k_peak_1680,577,.,15.83642,62.59944,57.774080000000005,130,True,False,True
394,chr10,26972628,26972864,Nanog_1k_peak_1682,389,.,18.302770000000002,43.227940000000004,38.95267,148,False,False,True
395,chr10,27204271,27204585,Nanog_1k_peak_1687,193,.,11.56141,22.9306,19.3371,121,False,True,True
396,chr10,27222172,27222569,Nanog_1k_peak_1688,422,.,16.783929999999998,46.63964,42.26798,149,False,False,True
397,chr10,27366008,27366486,Nanog_1k_peak_1693,215,.,11.957419999999999,25.28132,21.596,247,False,True,False
398,chr10,27593275,27593422,Nanog_1k_peak_1697,222,.,13.61939,25.94565,22.23581,46,True,True,False
399,chr10,28152633,28152898,Nanog_1k_peak_1713,215,.,12.24493,25.18214,21.50047,137,False,False,True
400,chr10,28169746,28170286,Nanog_1k_peak_1714,315,.,13.11043,35.62043,31.577479999999998,221,True,True,True
401,chr10,28177235,28177433,Nanog_1k_peak_1716,376,.,17.06587,41.86578,37.62996,88,True,False,True
402,chr10,28192948,28193242,Nanog_1k_peak_1717,292,.,12.923119999999999,33.25946,29.2927,152,False,True,True
403,chr10,28388646,28388910,Nanog_1k_peak_1729,397,.,16.18364,44.0532,39.75533,169,False,False,True
404,chr10,28526002,28526467,Nanog_1k_peak_1732,217,.,10.35113,25.45632,21.76448,354,False,True,False
405,chr10,28533766,28533848,Nanog_1k_peak_1733,216,.,12.6524,25.300810000000002,21.61488,55,True,True,False
406,chr10,28587296,28587529,Nanog_1k_peak_1735,336,.,17.492420000000003,37.72022,33.61085,99,True,True,False
407,chr10,28642031,28642270,Nanog_1k_peak_1736,529,.,14.71061,57.67796,52.98511,124,False,True,False
408,chr10,28676201,28676474,Nanog_1k_peak_1740,238,.,12.24956,27.57892,23.80912,95,False,True,False
409,chr10,28740495,28740738,Nanog_1k_peak_1741,427,.,19.76395,47.18015,42.78925,157,False,False,True
410,chr10,28860378,28860575,Nanog_1k_peak_1746,286,.,15.255970000000001,32.639,28.69458,99,True,False,True
411,chr10,29104547,29105107,Nanog_1k_peak_1752,188,.,11.24319,22.401120000000002,18.82885,447,True,True,False
412,chr10,29242797,29243025,Nanog_1k_peak_1754,230,.,14.111270000000001,26.839170000000003,23.0969,49,False,False,True
413,chr10,29769992,29770198,Nanog_1k_peak_1766,369,.,17.9195,41.14543,36.93208,80,False,False,True
414,chr10,29887978,29888269,Nanog_1k_peak_1771,457,.,13.71304,50.21907,45.737109999999994,101,False,True,False
415,chr10,29894489,29894793,Nanog_1k_peak_1775,423,.,12.21472,46.68772,42.31381,196,False,True,False
416,chr10,29917962,29919120,Nanog_1k_peak_1776,650,.,14.04904,70.09618,65.06866,220,False,False,True
417,chr10,29929567,29929943,Nanog_1k_peak_1777,384,.,13.90146,42.71745,38.458870000000005,222,False,False,True
418,chr10,29932107,29932272,Nanog_1k_peak_1778,233,.,10.27642,27.08967,23.33809,96,False,False,True
419,chr10,30007033,30007439,Nanog_1k_peak_1780,307,.,14.13558,34.71886,30.704490000000003,340,True,True,False
420,chr10,30110928,30111155,Nanog_1k_peak_1785,159,.,11.07559,19.38956,15.94561,73,True,True,False
421,chr10,30165584,30165905,Nanog_1k_peak_1788,247,.,13.913260000000001,28.55782,24.75245,204,False,True,False
422,chr10,30862834,30863221,Nanog_1k_peak_1806,387,.,19.40543,42.99425,38.72612,100,False,True,False
423,chr10,31432967,31433284,Nanog_1k_peak_1812,266,.,13.595839999999999,30.484,26.61119,193,False,True,False
424,chr10,31568804,31568923,Nanog_1k_peak_1814,167,.,11.3696,20.261789999999998,16.780279999999998,53,False,True,False
425,chr10,31871031,31871138,Nanog_1k_peak_1818,157,.,11.123610000000001,19.23003,15.793379999999999,79,False,True,False
426,chr10,32206502,32206651,Nanog_1k_peak_1824,268,.,15.760010000000001,30.76972,26.887320000000003,96,False,False,True
