,chrom,start,end,name,score,strand,signalValue,pValue,qValue,peak,FitCUT&RUN specific,contain nanog motif,dome new peak
246,chr1,24852934,24853178,Nanog_dome_peak_743,427,.,19.594739999999998,46.14938,42.75784,110,False,True,True
247,chr1,24859369,24859518,Nanog_dome_peak_744,396,.,19.74953,42.941159999999996,39.60212,49,False,False,True
248,chr1,24873273,24873718,Nanog_dome_peak_747,3439,.,28.73984,351.01004,343.92383,177,False,True,False
249,chr1,24888888,24889149,Nanog_dome_peak_749,856,.,23.626839999999998,89.6646,85.67738,82,False,False,True
250,chr1,24901880,24902341,Nanog_dome_peak_751,1506,.,24.75517,155.4427,150.67322,238,True,False,False
251,chr1,24907888,24908055,Nanog_dome_peak_752,254,.,14.24671,28.559990000000003,25.48348,74,True,False,True
252,chr1,24922511,24922883,Nanog_dome_peak_755,1427,.,27.22532,147.44412,142.76048,163,False,False,True
253,chr1,24933896,24934248,Nanog_dome_peak_756,966,.,11.934660000000001,100.78924,96.66558,140,True,True,True
254,chr1,24938631,24939111,Nanog_dome_peak_757,1911,.,18.06469,196.39273,191.15355,237,False,True,False
255,chr1,24946479,24946760,Nanog_dome_peak_758,460,.,19.77587,49.4953,46.0512,155,False,False,True
256,chr1,25104315,25104480,Nanog_dome_peak_764,195,.,11.59504,22.457929999999998,19.5162,70,True,False,True
257,chr1,25113012,25113336,Nanog_dome_peak_766,410,.,18.99694,44.40282,41.04007,140,True,True,True
258,chr1,25125011,25125233,Nanog_dome_peak_767,165,.,10.88171,19.39303,16.52955,94,False,False,True
259,chr1,25144272,25144435,Nanog_dome_peak_769,274,.,15.10534,30.59695,27.47928,81,False,False,True
260,chr1,25370258,25370456,Nanog_dome_peak_775,507,.,23.467679999999998,54.295519999999996,50.77921,86,True,False,True
261,chr1,25565951,25566076,Nanog_dome_peak_781,241,.,14.619370000000002,27.153129999999997,24.10613,49,True,False,False
262,chr1,25594947,25595174,Nanog_dome_peak_782,215,.,10.84906,24.57732,21.58708,72,True,False,True
263,chr1,25687605,25687773,Nanog_dome_peak_785,206,.,12.56788,23.62613,20.6573,64,True,False,False
264,chr1,25801426,25801697,Nanog_dome_peak_787,986,.,32.8054,102.75896,98.61102,113,False,False,False
265,chr1,25978396,25978615,Nanog_dome_peak_788,166,.,11.30304,19.52985,16.66309,85,True,True,True
266,chr1,26063150,26063373,Nanog_dome_peak_792,387,.,15.11399,42.12555,38.79987,153,True,False,True
267,chr1,26071529,26071845,Nanog_dome_peak_794,1051,.,25.32328,109.36941999999999,105.13946000000001,113,False,False,False
268,chr1,26079756,26079946,Nanog_dome_peak_796,160,.,11.02437,18.90744,16.05676,47,True,False,True
269,chr1,26099106,26099292,Nanog_dome_peak_798,155,.,10.7591,18.34163,15.50661,91,True,False,True
270,chr1,26161765,26161883,Nanog_dome_peak_801,157,.,10.89012,18.6181,15.77511,28,True,False,True
271,chr1,26248042,26248216,Nanog_dome_peak_805,196,.,12.65023,22.57377,19.629260000000002,84,True,True,True
272,chr1,26283178,26283440,Nanog_dome_peak_806,386,.,17.56028,41.97282,38.64975,157,True,True,True
273,chr1,26338364,26338641,Nanog_dome_peak_812,658,.,15.809779999999998,69.56349,65.83525,131,True,False,True
274,chr1,26340080,26340328,Nanog_dome_peak_813,481,.,12.83581,51.67303,48.19566,121,True,False,True
275,chr1,26348247,26348387,Nanog_dome_peak_815,198,.,11.5115,22.84749,19.89695,88,True,True,True
276,chr1,26348603,26348809,Nanog_dome_peak_816,357,.,17.052789999999998,38.98097,35.70797,146,True,False,True
277,chr1,26358020,26358329,Nanog_dome_peak_818,1173,.,26.907009999999996,121.6869,117.30927,88,False,False,False
278,chr1,26394281,26394665,Nanog_dome_peak_821,392,.,14.97975,42.61022,39.27635,294,True,True,False
279,chr1,26453352,26453487,Nanog_dome_peak_825,265,.,10.65043,29.627979999999997,26.52982,62,True,True,True
280,chr1,26455379,26455853,Nanog_dome_peak_826,416,.,14.34707,45.04572,41.67205,185,False,False,True
281,chr1,26617365,26617876,Nanog_dome_peak_833,1583,.,20.9269,163.16893000000002,158.30978000000002,168,False,True,False
282,chr1,26642674,26643076,Nanog_dome_peak_836,1578,.,22.84153,162.70508999999998,157.85323,254,False,True,False
283,chr1,26673342,26673892,Nanog_dome_peak_839,1798,.,19.55791,185.00224,179.89876999999998,187,False,False,False
284,chr1,26680141,26680425,Nanog_dome_peak_840,651,.,14.144960000000001,68.89413,65.17466999999999,127,False,False,True
285,chr1,26829412,26829799,Nanog_dome_peak_846,417,.,16.797520000000002,45.139759999999995,41.76457,307,False,False,True
286,chr1,26840722,26841026,Nanog_dome_peak_848,360,.,16.02908,39.373490000000004,36.09387,74,False,False,False
287,chr1,26851261,26851475,Nanog_dome_peak_850,962,.,21.40928,100.35754,96.23919000000001,118,False,False,False
288,chr1,26853919,26854187,Nanog_dome_peak_851,657,.,16.4319,69.5237,65.79616999999999,124,True,False,True
289,chr1,26881865,26882138,Nanog_dome_peak_855,934,.,15.25739,97.50901,93.42594,95,True,False,True
290,chr1,26882374,26882630,Nanog_dome_peak_856,1330,.,19.30581,137.60811999999999,133.03983,118,False,False,False
291,chr1,26914028,26914283,Nanog_dome_peak_861,919,.,10.68768,96.02951,91.96378,107,True,False,True
292,chr1,26915009,26915433,Nanog_dome_peak_862,1655,.,15.652870000000002,170.50288,165.55972,234,False,True,False
293,chr1,26922492,26922867,Nanog_dome_peak_864,156,.,10.10321,18.497320000000002,15.657379999999998,136,True,False,True
294,chr1,26954148,26954386,Nanog_dome_peak_865,1207,.,33.118109999999994,125.13694,120.71864,153,True,True,True
295,chr1,27025376,27025592,Nanog_dome_peak_869,146,.,10.02308,17.511020000000002,14.699160000000001,83,True,True,True
296,chr1,27052794,27053005,Nanog_dome_peak_872,254,.,14.80515,28.55081,25.47456,57,True,False,True
297,chr1,27073813,27074098,Nanog_dome_peak_873,188,.,11.175180000000001,21.75713,18.83333,155,False,False,True
298,chr1,27115866,27116006,Nanog_dome_peak_876,169,.,11.135769999999999,19.84206,16.96708,54,True,True,True
299,chr1,27135822,27136283,Nanog_dome_peak_881,664,.,16.07271,70.22491,66.48791999999999,341,False,True,False
300,chr1,27152041,27152228,Nanog_dome_peak_884,316,.,15.033579999999999,34.888,31.688090000000003,76,False,True,True
301,chr1,27158877,27159232,Nanog_dome_peak_886,575,.,19.46116,61.16797,57.554990000000004,184,True,True,True
302,chr1,27191807,27192226,Nanog_dome_peak_889,593,.,19.11695,63.025969999999994,59.38664,249,False,False,True
303,chr1,27203364,27203805,Nanog_dome_peak_891,330,.,17.01473,36.26551,33.04047,226,True,True,True
304,chr1,27808771,27808899,Nanog_dome_peak_893,311,.,17.40824,34.38301,31.19237,60,False,True,True
305,chr1,28030674,28030909,Nanog_dome_peak_896,180,.,11.544780000000001,20.959889999999998,18.05573,137,True,False,True
306,chr1,28364811,28365098,Nanog_dome_peak_900,531,.,19.30153,56.72361,53.17245,210,True,False,False
307,chr1,28393284,28393480,Nanog_dome_peak_904,203,.,11.45887,23.30793,20.34655,128,True,True,True
308,chr1,28410702,28411130,Nanog_dome_peak_908,717,.,14.13331,75.53652,71.73003,221,True,True,True
309,chr1,28415855,28416119,Nanog_dome_peak_910,357,.,10.184239999999999,38.97657,35.70369,65,True,False,True
310,chr1,28582500,28582598,Nanog_dome_peak_913,353,.,15.19273,38.64883,35.381809999999994,56,True,False,True
311,chr1,28586101,28586230,Nanog_dome_peak_915,526,.,20.8703,56.1788,52.635059999999996,67,True,False,True
312,chr1,28903762,28903882,Nanog_dome_peak_920,163,.,10.24655,19.20782,16.349120000000003,49,True,False,True
313,chr1,28904610,28904909,Nanog_dome_peak_921,362,.,17.3818,39.53672,36.25428,210,True,True,False
314,chr1,29192084,29192266,Nanog_dome_peak_928,162,.,10.94293,19.14473,16.287689999999998,110,True,True,True
315,chr1,29211280,29211572,Nanog_dome_peak_930,487,.,20.43514,52.1911,48.70593,158,True,False,True
316,chr1,29216215,29216415,Nanog_dome_peak_931,172,.,10.21757,20.16777,17.28385,100,True,False,True
317,chr1,29226846,29226968,Nanog_dome_peak_932,264,.,15.62675,29.58711,26.489720000000002,37,True,False,False
318,chr1,29598130,29598493,Nanog_dome_peak_935,252,.,13.79469,28.35766,25.28584,74,True,False,True
319,chr1,29609436,29609966,Nanog_dome_peak_936,476,.,18.42043,51.10668,47.63782,121,False,False,True
320,chr1,29648060,29648324,Nanog_dome_peak_940,386,.,18.79176,41.93569,38.6132,103,False,False,True
321,chr1,29653359,29653703,Nanog_dome_peak_941,610,.,22.8947,64.75513000000001,61.091590000000004,156,True,False,True
322,chr1,29664220,29664399,Nanog_dome_peak_942,183,.,11.90806,21.25623,18.344929999999998,109,False,False,True
323,chr1,29847859,29848038,Nanog_dome_peak_949,303,.,12.70544,33.530559999999994,30.35623,65,True,False,True
324,chr1,29849990,29850192,Nanog_dome_peak_950,680,.,21.45533,71.8032,68.04568,73,False,False,True
325,chr1,29855190,29855539,Nanog_dome_peak_951,2263,.,22.00346,232.01016,226.37491,98,False,False,False
326,chr1,29865969,29866198,Nanog_dome_peak_955,1285,.,18.08257,133.069,128.55759,102,False,False,True
327,chr1,29871246,29871526,Nanog_dome_peak_957,902,.,14.58121,94.30109,90.25644,171,False,True,True
328,chr1,29877719,29878045,Nanog_dome_peak_959,1356,.,16.99249,140.28877,135.68805,170,True,False,False
329,chr1,29880552,29880942,Nanog_dome_peak_960,1475,.,19.49717,152.29998999999998,147.56445,254,False,False,False
330,chr1,29893936,29894472,Nanog_dome_peak_961,2821,.,25.839470000000002,288.50964,282.19431000000003,221,False,False,False
331,chr1,29935248,29935533,Nanog_dome_peak_962,725,.,25.47139,76.40271,72.58504,111,False,True,True
332,chr1,30053331,30053481,Nanog_dome_peak_964,173,.,11.50176,20.1962,17.311320000000002,70,True,False,True
333,chr1,30059225,30059719,Nanog_dome_peak_965,714,.,20.95901,75.23682,71.4344,180,False,False,False
334,chr1,30067410,30067710,Nanog_dome_peak_966,461,.,20.715629999999997,49.54967,46.10477,91,True,True,False
335,chr1,30075099,30075406,Nanog_dome_peak_967,368,.,18.113120000000002,40.09626,36.80473,154,True,True,False
336,chr1,30231094,30231184,Nanog_dome_peak_969,295,.,16.92769,32.68983,29.53163,43,True,False,False
337,chr1,30327846,30328087,Nanog_dome_peak_970,340,.,17.94096,37.29895,34.05556,55,False,False,True
338,chr1,30359155,30359373,Nanog_dome_peak_974,244,.,11.47097,27.4672,24.413520000000002,61,True,False,True
339,chr1,30359897,30360285,Nanog_dome_peak_975,236,.,10.68089,26.65482,23.61834,314,True,True,False
340,chr1,30493151,30493281,Nanog_dome_peak_977,242,.,14.11915,27.305290000000003,24.25508,64,True,False,True
341,chr1,30698006,30698170,Nanog_dome_peak_982,139,.,10.00273,16.71913,13.9292,79,True,False,True
342,chr1,30723245,30723428,Nanog_dome_peak_983,452,.,18.83367,48.6697,45.23819,88,True,False,False
343,chr1,30723748,30723897,Nanog_dome_peak_984,176,.,10.11096,20.51762,17.62486,36,True,False,True
344,chr1,30757127,30757366,Nanog_dome_peak_986,210,.,13.19174,24.035529999999998,21.0573,89,False,False,False
345,chr1,30975389,30975613,Nanog_dome_peak_987,255,.,14.58288,28.62,25.54249,95,True,False,True
346,chr1,31421371,31421641,Nanog_dome_peak_993,708,.,26.03279,74.6316,70.83726,162,True,False,False
347,chr1,31488606,31488963,Nanog_dome_peak_995,259,.,14.809270000000001,29.023740000000004,25.937829999999998,151,True,False,True
348,chr1,31531357,31531489,Nanog_dome_peak_997,388,.,16.83435,42.20702,38.88,54,False,False,True
349,chr1,31534001,31534176,Nanog_dome_peak_998,509,.,19.85662,54.42609,50.907759999999996,94,True,True,False
350,chr1,31544309,31544832,Nanog_dome_peak_999,1101,.,27.720640000000003,114.47063,110.18012,416,False,True,False
351,chr1,31552030,31552212,Nanog_dome_peak_1000,341,.,16.13648,37.43561,34.189659999999996,115,True,True,True
352,chr1,31552352,31552454,Nanog_dome_peak_1001,176,.,10.462069999999999,20.5732,17.67894,45,True,False,True
353,chr1,31674159,31674416,Nanog_dome_peak_1005,271,.,14.88773,30.22028,27.11032,103,False,False,True
354,chr1,31725003,31725187,Nanog_dome_peak_1007,358,.,19.16153,39.08698,35.81218,73,True,True,False
355,chr1,31749689,31749807,Nanog_dome_peak_1008,188,.,12.31105,21.81731,18.89186,56,True,False,True
356,chr1,31762621,31762759,Nanog_dome_peak_1009,139,.,10.00273,16.71913,13.9292,103,True,False,False
357,chr1,31771386,31771655,Nanog_dome_peak_1010,357,.,18.60789,39.07367,35.79919,172,False,False,False
358,chr1,31987431,31987772,Nanog_dome_peak_1015,522,.,24.30479,55.7822,52.24419,165,True,False,True
359,chr1,32051500,32051595,Nanog_dome_peak_1016,139,.,10.00273,16.71913,13.9292,31,True,False,True
360,chr1,32117778,32118054,Nanog_dome_peak_1019,304,.,14.690270000000002,33.63579,30.45976,175,True,True,False
361,chr1,32531148,32531433,Nanog_dome_peak_1023,275,.,14.819820000000002,30.681109999999997,27.56186,120,True,False,True
362,chr1,32674395,32674505,Nanog_dome_peak_1027,188,.,11.47371,21.74863,18.82508,51,True,False,True
363,chr1,32776366,32776632,Nanog_dome_peak_1028,271,.,13.096689999999999,30.28084,27.16957,70,True,False,True
364,chr1,32777728,32777874,Nanog_dome_peak_1029,180,.,10.068019999999999,20.98336,18.07884,108,True,True,True
365,chr1,33047814,33047996,Nanog_dome_peak_1035,175,.,11.687289999999999,20.398770000000003,17.50897,94,True,False,False
366,chr1,33217719,33218001,Nanog_dome_peak_1040,286,.,16.049229999999998,31.76329,28.6229,121,True,False,True
367,chr1,33268046,33268576,Nanog_dome_peak_1041,395,.,15.93697,42.8691,39.53114,248,False,True,True
368,chr1,33351082,33351220,Nanog_dome_peak_1042,141,.,10.13326,16.95262,14.15613,78,True,True,True
369,chr1,33365738,33365896,Nanog_dome_peak_1045,155,.,10.77217,18.38928,15.55234,56,False,False,True
370,chr1,33409775,33410133,Nanog_dome_peak_1048,406,.,19.18571,44.00352,40.6471,191,False,False,True
371,chr1,33521276,33521516,Nanog_dome_peak_1050,175,.,11.25793,20.45802,17.56662,108,False,False,True
372,chr1,33558433,33558603,Nanog_dome_peak_1052,503,.,20.44809,53.820119999999996,50.3106,78,True,True,True
373,chr1,33647430,33647686,Nanog_dome_peak_1053,953,.,30.90356,99.4267,95.3196,143,True,False,False
374,chr1,33668169,33668282,Nanog_dome_peak_1054,184,.,11.75442,21.33166,18.418429999999997,36,True,False,True
375,chr1,33693706,33693957,Nanog_dome_peak_1056,172,.,11.282110000000001,20.10397,17.22115,135,True,False,True
376,chr1,34010167,34010451,Nanog_dome_peak_1059,765,.,28.87844,80.43119,76.56142,87,False,False,False
377,chr1,34042864,34043039,Nanog_dome_peak_1060,280,.,15.966,31.160759999999996,28.032140000000002,91,True,True,True
378,chr1,34084577,34084803,Nanog_dome_peak_1062,221,.,13.752279999999999,25.19214,22.18851,96,True,True,True
379,chr1,34111379,34111624,Nanog_dome_peak_1063,189,.,12.24783,21.90755,18.97953,72,False,False,False
380,chr1,34129981,34130199,Nanog_dome_peak_1064,230,.,14.091170000000002,26.10839,23.08419,88,False,False,True
381,chr1,34149417,34149656,Nanog_dome_peak_1065,439,.,19.44856,47.40104,43.989540000000005,107,False,True,True
382,chr1,34154886,34155088,Nanog_dome_peak_1067,290,.,15.01883,32.23884,29.08939,110,False,False,True
383,chr1,34355854,34356275,Nanog_dome_peak_1070,176,.,10.78204,20.59091,17.69606,135,False,True,False
384,chr1,34649535,34649726,Nanog_dome_peak_1080,159,.,10.286710000000001,18.804,15.95592,66,False,True,True
385,chr1,34731008,34731125,Nanog_dome_peak_1085,139,.,10.00273,16.71913,13.9292,70,True,False,True
386,chr1,35490073,35490534,Nanog_dome_peak_1090,497,.,15.45597,53.277969999999996,49.77637,349,False,True,True
387,chr1,35511428,35511669,Nanog_dome_peak_1094,320,.,17.42699,35.29165,32.08437,72,False,False,False
388,chr1,35630961,35631476,Nanog_dome_peak_1095,661,.,19.157529999999998,69.84621,66.11416,123,False,True,True
389,chr1,35632454,35632667,Nanog_dome_peak_1097,304,.,11.3894,33.61303,30.43743,56,False,False,True
390,chr1,35638974,35639305,Nanog_dome_peak_1098,229,.,13.645779999999998,25.99299,22.97121,138,True,False,False
391,chr1,35791717,35792135,Nanog_dome_peak_1104,496,.,14.67966,53.117490000000004,49.618520000000004,338,True,True,False
392,chr1,35972482,35972616,Nanog_dome_peak_1109,165,.,11.267439999999999,19.44857,16.58372,61,False,False,True
393,chr1,36070434,36070630,Nanog_dome_peak_1110,215,.,13.26799,24.48907,21.5008,73,False,False,True
394,chr1,36408278,36408491,Nanog_dome_peak_1121,171,.,11.51099,20.023320000000002,17.143420000000003,102,False,False,True
395,chr1,36442856,36443394,Nanog_dome_peak_1123,795,.,18.43543,83.4476,79.53891,300,False,False,False
396,chr1,36451199,36451472,Nanog_dome_peak_1124,358,.,17.54769,39.1322,35.856609999999996,181,False,False,True
397,chr1,36471657,36471866,Nanog_dome_peak_1125,356,.,18.511589999999998,38.89992,35.62847,109,False,False,True
398,chr1,36494218,36494351,Nanog_dome_peak_1126,200,.,12.850719999999999,23.02967,20.07499,53,False,False,True
399,chr1,36505260,36505467,Nanog_dome_peak_1128,231,.,12.83577,26.16955,23.14413,147,False,True,True
400,chr1,36534023,36534426,Nanog_dome_peak_1130,198,.,11.777239999999999,22.76351,19.81503,349,True,False,True
401,chr1,36547653,36547900,Nanog_dome_peak_1131,241,.,14.04684,27.176470000000002,24.12908,92,False,False,True
402,chr1,36674503,36674736,Nanog_dome_peak_1133,908,.,34.03297,94.9327,90.88033,132,False,True,False
403,chr1,36804985,36805095,Nanog_dome_peak_1136,189,.,12.03542,21.83744,18.91125,66,True,False,True
404,chr1,36999851,36999991,Nanog_dome_peak_1144,182,.,11.842360000000001,21.13256,18.22441,62,True,True,True
405,chr1,37014622,37014769,Nanog_dome_peak_1146,145,.,10.29465,17.402720000000002,14.59407,55,True,False,True
406,chr1,37048940,37049302,Nanog_dome_peak_1147,205,.,12.2445,23.55271,20.58598,58,False,False,True
407,chr1,37054557,37054842,Nanog_dome_peak_1149,172,.,10.17793,20.10201,17.21941,195,False,False,True
408,chr1,37063403,37063631,Nanog_dome_peak_1151,397,.,19.84916,43.1179,39.77599,129,False,True,True
409,chr1,37112218,37112414,Nanog_dome_peak_1153,268,.,15.32475,29.9593,26.85459,146,True,False,True
410,chr1,37195763,37195931,Nanog_dome_peak_1155,276,.,15.96895,30.78957,27.66835,120,False,False,True
411,chr1,37262370,37262722,Nanog_dome_peak_1156,356,.,17.81019,38.91372,35.64199,120,False,False,True
412,chr1,37543008,37543156,Nanog_dome_peak_1161,221,.,13.71067,25.10369,22.10202,86,True,False,False
413,chr1,37561820,37562013,Nanog_dome_peak_1162,155,.,10.77217,18.38928,15.55234,107,False,True,False
414,chr1,37759740,37759957,Nanog_dome_peak_1165,310,.,13.44631,34.19275,31.005979999999997,164,True,False,True
415,chr1,37760997,37761351,Nanog_dome_peak_1166,321,.,13.712439999999999,35.346109999999996,32.13779,73,True,True,True
416,chr1,37868509,37868697,Nanog_dome_peak_1172,498,.,16.627660000000002,53.32849,49.826229999999995,109,False,False,False
417,chr1,37869428,37869657,Nanog_dome_peak_1173,1028,.,27.49972,107.05816000000002,102.8564,126,True,True,False
418,chr1,37877155,37877281,Nanog_dome_peak_1174,200,.,12.79546,23.00573,20.05176,60,True,False,True
419,chr1,37896058,37896406,Nanog_dome_peak_1175,448,.,17.289720000000003,48.314640000000004,44.88854,192,True,True,False
420,chr1,37907355,37907693,Nanog_dome_peak_1179,457,.,14.592720000000002,49.2165,45.7767,184,True,True,True
421,chr1,37940409,37940645,Nanog_dome_peak_1180,147,.,10.41783,17.570529999999998,14.75699,55,True,False,True
422,chr1,38142556,38142774,Nanog_dome_peak_1181,386,.,17.56028,41.97282,38.64975,103,False,False,True
