,chrom,start,end,name,score,strand,signalValue,pValue,qValue,peak,FitCUT&RUN specific,contain pou5f3 motif
981,chr4,26861078,26861374,Pou5f3_dome_peak_3317,150,.,10.48898,19.14382,15.06921,206,True,True
982,chr4,29388561,29388818,Pou5f3_dome_peak_3323,202,.,11.84105,24.50856,20.2379,183,True,True
983,chr4,29410759,29410907,Pou5f3_dome_peak_3327,339,.,14.74536,38.57631,33.920429999999996,53,True,True
984,chr4,30101107,30101230,Pou5f3_dome_peak_3330,541,.,27.142490000000002,59.21658000000001,54.19548,63,False,False
985,chr4,30480739,30480897,Pou5f3_dome_peak_3331,1112,.,38.53528,116.7706,111.28556999999999,84,True,False
986,chr4,30492825,30492945,Pou5f3_dome_peak_3332,451,.,23.47564,50.038470000000004,45.157109999999996,64,False,True
987,chr4,30659959,30660130,Pou5f3_dome_peak_3333,148,.,10.608410000000001,18.917170000000002,14.85123,72,True,True
988,chr4,30898730,30898956,Pou5f3_dome_peak_3336,342,.,18.17556,38.90672,34.24393,128,True,True
989,chr4,37262946,37263034,Pou5f3_dome_peak_3337,3108,.,34.67221,316.974,310.87212999999997,38,True,False
990,chr4,37263220,37263383,Pou5f3_dome_peak_3338,6881,.,62.74635,695.0379,688.10345,104,True,False
991,chr4,38174771,38174931,Pou5f3_dome_peak_3339,369,.,20.53042,41.71001,36.98292,82,True,False
992,chr4,39305487,39305605,Pou5f3_dome_peak_3343,170,.,12.01811,21.2225,17.069,76,True,False
993,chr4,43037596,43037747,Pou5f3_dome_peak_3347,151,.,11.13755,19.25789,15.17958,63,True,False
994,chr4,43727058,43727212,Pou5f3_dome_peak_3349,128,.,10.01121,16.85657,12.877469999999999,99,True,True
995,chr4,45863349,45863567,Pou5f3_dome_peak_3352,266,.,14.33443,31.088179999999998,26.61185,131,True,True
996,chr4,46084775,46084933,Pou5f3_dome_peak_3353,414,.,21.253339999999998,46.27217,41.45143,107,True,False
997,chr4,46409683,46409960,Pou5f3_dome_peak_3355,190,.,12.3444,23.23643,19.00917,144,True,False
998,chr4,47445047,47445366,Pou5f3_dome_peak_3357,154,.,10.69732,19.4961,15.40765,253,True,False
999,chr4,47640457,47640683,Pou5f3_dome_peak_3358,151,.,11.10346,19.18986,15.11396,93,True,True
1000,chr4,49997290,49997422,Pou5f3_dome_peak_3362,3536,.,25.33359,359.90417,353.63693,45,True,False
1001,chr4,49998342,49998439,Pou5f3_dome_peak_3363,1573,.,25.653270000000003,163.00911000000002,157.37886,59,True,False
1002,chr4,50031916,50032037,Pou5f3_dome_peak_3365,172,.,10.67088,21.45006,17.28803,27,True,False
1003,chr4,50078021,50078115,Pou5f3_dome_peak_3367,154,.,11.30937,19.54435,15.45398,27,True,False
1004,chr4,50386054,50386264,Pou5f3_dome_peak_3369,215,.,14.045010000000001,25.8277,21.51316,31,True,True
1005,chr4,53200563,53200808,Pou5f3_dome_peak_3370,255,.,14.785279999999998,30.043740000000003,25.59497,143,True,False
1006,chr4,56780346,56780447,Pou5f3_dome_peak_3375,165,.,11.82738,20.70441,16.5699,31,True,False
1007,chr4,56796083,56796248,Pou5f3_dome_peak_3376,231,.,14.259329999999999,27.556240000000003,23.18394,108,True,True
1008,chr4,56836181,56836277,Pou5f3_dome_peak_3377,144,.,10.77375,18.54557,14.494079999999999,52,True,False
1009,chr4,57050973,57051119,Pou5f3_dome_peak_3379,135,.,10.41687,17.568379999999998,13.55749,93,True,True
1010,chr4,57308608,57308764,Pou5f3_dome_peak_3382,210,.,13.711479999999998,25.34645,21.04731,92,True,False
1011,chr4,57444213,57444487,Pou5f3_dome_peak_3383,224,.,12.851560000000001,26.77532,22.428910000000002,110,True,False
1012,chr4,57773831,57774011,Pou5f3_dome_peak_3384,180,.,12.48519,22.20916,18.0183,64,True,False
1013,chr4,58255775,58256069,Pou5f3_dome_peak_3385,345,.,16.787860000000002,39.23431,34.5632,149,True,False
1014,chr4,58671222,58671339,Pou5f3_dome_peak_3387,622,.,29.6918,67.38605,62.26161999999999,67,False,False
1015,chr4,60698774,60699003,Pou5f3_dome_peak_3391,303,.,17.67369,34.92474,30.353209999999997,176,True,False
1016,chr4,61095218,61095351,Pou5f3_dome_peak_3392,191,.,12.14514,23.38413,19.15275,92,True,True
1017,chr4,62580636,62580866,Pou5f3_dome_peak_3393,228,.,13.78624,27.227659999999997,22.86717,117,True,True
1018,chr4,63594760,63594851,Pou5f3_dome_peak_3395,140,.,10.6454,18.08936,14.057210000000001,31,True,True
1019,chr4,64017599,64017747,Pou5f3_dome_peak_3396,888,.,38.15489,94.28056,88.88447,74,True,False
1020,chr4,64193785,64193999,Pou5f3_dome_peak_3397,153,.,10.38377,19.43577,15.349229999999999,126,True,False
1021,chr4,64252624,64252792,Pou5f3_dome_peak_3398,135,.,10.41687,17.568379999999998,13.55749,70,True,True
1022,chr4,64381322,64381437,Pou5f3_dome_peak_3399,173,.,12.16617,21.4737,17.31087,51,True,False
1023,chr4,64725964,64726066,Pou5f3_dome_peak_3400,223,.,14.44733,26.74397,22.3988,14,True,False
1024,chr4,65133583,65133802,Pou5f3_dome_peak_3402,156,.,11.40579,19.76755,15.669070000000001,85,True,False
1025,chr4,69012064,69012198,Pou5f3_dome_peak_3405,266,.,16.15904,31.174490000000002,26.69578,79,True,False
1026,chr5,1705853,1706035,Pou5f3_dome_peak_3414,411,.,20.73525,45.9902,41.174640000000004,57,True,True
1027,chr5,6567442,6567641,Pou5f3_dome_peak_3418,451,.,20.53448,50.00675,45.12686,93,True,False
1028,chr5,6618276,6618526,Pou5f3_dome_peak_3419,138,.,10.23179,17.87325,13.85055,159,True,True
1029,chr5,13294198,13294310,Pou5f3_dome_peak_3426,199,.,12.02019,24.24297,19.98109,62,True,False
1030,chr5,13917945,13918066,Pou5f3_dome_peak_3430,256,.,14.82245,30.107740000000003,25.65766,55,True,False
1031,chr5,13950927,13951133,Pou5f3_dome_peak_3431,185,.,12.29855,22.71058,18.50137,104,True,True
1032,chr5,14595245,14595429,Pou5f3_dome_peak_3433,170,.,11.45951,21.24779,17.09335,106,True,True
1033,chr5,14602242,14602426,Pou5f3_dome_peak_3435,255,.,14.05459,29.994790000000002,25.54741,138,True,True
1034,chr5,17154006,17154193,Pou5f3_dome_peak_3440,155,.,10.7776,19.63251,15.53907,139,True,True
1035,chr5,19065097,19065228,Pou5f3_dome_peak_3441,212,.,13.145220000000002,25.60209,21.2943,52,True,True
1036,chr5,19861821,19861930,Pou5f3_dome_peak_3444,134,.,10.169780000000001,17.42075,13.415220000000001,70,True,True
1037,chr5,19962932,19963048,Pou5f3_dome_peak_3445,135,.,10.25602,17.577579999999998,13.56598,66,True,True
1038,chr5,20083913,20084134,Pou5f3_dome_peak_3446,297,.,15.06216,34.26245,29.70648,86,True,True
1039,chr5,20096579,20096841,Pou5f3_dome_peak_3447,412,.,18.20267,46.047509999999996,41.23087,181,True,True
1040,chr5,22057282,22057619,Pou5f3_dome_peak_3449,392,.,17.874679999999998,43.9798,39.20228,171,True,False
1041,chr5,22063470,22063729,Pou5f3_dome_peak_3450,217,.,11.69818,26.0327,21.71126,189,True,False
1042,chr5,22309555,22309671,Pou5f3_dome_peak_3454,183,.,11.97198,22.59476,18.38974,54,True,True
1043,chr5,22316602,22316893,Pou5f3_dome_peak_3455,172,.,10.02019,21.44849,17.28697,58,True,True
1044,chr5,23050792,23050967,Pou5f3_dome_peak_3457,229,.,13.505379999999999,27.29615,22.93311,75,True,True
1045,chr5,24466149,24466283,Pou5f3_dome_peak_3464,168,.,11.55825,20.98364,16.838910000000002,71,True,True
1046,chr5,24752815,24752917,Pou5f3_dome_peak_3466,164,.,11.041030000000001,20.536479999999997,16.408089999999998,53,True,True
1047,chr5,27429254,27429439,Pou5f3_dome_peak_3470,233,.,11.96081,27.70334,23.32645,115,True,True
1048,chr5,27522615,27522959,Pou5f3_dome_peak_3471,709,.,18.96414,76.21996,70.98263,145,False,True
1049,chr5,28630565,28630679,Pou5f3_dome_peak_3476,179,.,12.34033,22.08857,17.90219,48,True,True
1050,chr5,29702446,29702598,Pou5f3_dome_peak_3478,174,.,11.69593,21.654429999999998,17.484379999999998,101,True,False
1051,chr5,30547140,30547411,Pou5f3_dome_peak_3481,477,.,15.52855,52.66644,47.74262,123,True,True
1052,chr5,30567217,30567468,Pou5f3_dome_peak_3484,303,.,13.84189,34.89043,30.31935,132,True,True
1053,chr5,31339046,31339264,Pou5f3_dome_peak_3489,292,.,11.49563,33.82825,29.282220000000002,89,True,False
1054,chr5,34039301,34039453,Pou5f3_dome_peak_3500,176,.,11.78712,21.81235,17.63622,104,True,False
1055,chr5,35293643,35293834,Pou5f3_dome_peak_3507,214,.,12.57658,25.735889999999998,21.42434,95,True,True
1056,chr5,35417679,35417913,Pou5f3_dome_peak_3508,446,.,16.66461,49.50334,44.6287,111,True,True
1057,chr5,35430242,35430583,Pou5f3_dome_peak_3510,332,.,14.73582,37.85033,33.21241,141,True,True
1058,chr5,36611655,36611935,Pou5f3_dome_peak_3515,266,.,11.76689,31.1452,26.66708,157,True,False
1059,chr5,37630074,37630239,Pou5f3_dome_peak_3520,364,.,17.52703,41.1939,36.47694,85,True,False
1060,chr5,39330706,39330892,Pou5f3_dome_peak_3524,450,.,20.911170000000002,49.882290000000005,45.00333,74,True,False
1061,chr5,39374253,39374580,Pou5f3_dome_peak_3525,283,.,15.37325,32.837309999999995,28.315490000000004,201,True,True
1062,chr5,39730137,39730474,Pou5f3_dome_peak_3526,547,.,20.04895,59.732040000000005,54.70324,111,True,True
1063,chr5,39738038,39738587,Pou5f3_dome_peak_3527,186,.,10.20833,22.88935,18.67396,119,True,True
1064,chr5,39762882,39762997,Pou5f3_dome_peak_3529,171,.,11.94315,21.32255,17.165210000000002,60,True,True
1065,chr5,41060462,41060577,Pou5f3_dome_peak_3536,160,.,10.18609,20.11555,16.00279,56,True,False
1066,chr5,42800061,42800363,Pou5f3_dome_peak_3539,423,.,17.09941,47.20232,42.36683,126,True,True
1067,chr5,43223013,43223127,Pou5f3_dome_peak_3542,156,.,11.40579,19.76755,15.669070000000001,45,True,False
1068,chr5,43666953,43667185,Pou5f3_dome_peak_3544,463,.,19.88496,51.25385,46.35394,139,True,True
1069,chr5,43672697,43672899,Pou5f3_dome_peak_3545,161,.,10.90825,20.3127,16.192239999999998,122,True,True
1070,chr5,44345869,44345993,Pou5f3_dome_peak_3547,171,.,11.23744,21.35134,17.19292,94,True,True
1071,chr5,44994266,44994491,Pou5f3_dome_peak_3555,188,.,11.296619999999999,23.03784,18.81789,142,True,True
1072,chr5,45640954,45641110,Pou5f3_dome_peak_3561,238,.,14.075420000000001,28.266,23.87173,55,True,False
1073,chr5,46434256,46434523,Pou5f3_dome_peak_3565,287,.,14.09886,33.30243,28.7698,93,True,True
1074,chr5,52113020,52113144,Pou5f3_dome_peak_3576,168,.,11.58934,21.03854,16.892020000000002,76,True,True
1075,chr5,52342461,52342932,Pou5f3_dome_peak_3577,227,.,12.3345,27.10926,22.752029999999998,339,True,True
1076,chr5,53356611,53356712,Pou5f3_dome_peak_3579,135,.,10.41687,17.568379999999998,13.55749,44,True,True
1077,chr5,58536409,58536744,Pou5f3_dome_peak_3590,248,.,12.51351,29.282390000000003,24.85616,159,True,True
1078,chr5,58550559,58550735,Pou5f3_dome_peak_3591,177,.,10.65522,21.96838,17.78653,60,True,False
1079,chr5,58555649,58555906,Pou5f3_dome_peak_3592,689,.,21.74279,74.12146,68.91105999999999,139,True,True
1080,chr5,59736874,59737030,Pou5f3_dome_peak_3594,127,.,10.02225,16.71973,12.746789999999999,83,True,False
1081,chr5,59874816,59874952,Pou5f3_dome_peak_3595,202,.,12.7995,24.50358,20.2335,100,True,True
1082,chr5,60512918,60513085,Pou5f3_dome_peak_3596,197,.,12.22115,24.03371,19.77835,72,True,True
1083,chr5,61598387,61598601,Pou5f3_dome_peak_3601,217,.,12.41845,26.05172,21.72971,146,True,True
1084,chr5,61607122,61607241,Pou5f3_dome_peak_3602,161,.,10.29115,20.2898,16.17024,41,True,True
1085,chr5,61649314,61649510,Pou5f3_dome_peak_3606,169,.,11.62059,21.09383,16.94555,85,True,False
1086,chr5,62619870,62620089,Pou5f3_dome_peak_3608,402,.,20.20731,45.06439,40.265570000000004,135,True,True
1087,chr5,63744639,63744953,Pou5f3_dome_peak_3613,216,.,10.62257,25.95083,21.632089999999998,226,True,False
1088,chr5,65386744,65386873,Pou5f3_dome_peak_3617,169,.,12.02335,21.14387,16.993779999999997,58,True,True
1089,chr5,65971507,65971845,Pou5f3_dome_peak_3619,385,.,14.96751,43.32,38.5565,223,True,True
1090,chr5,66704663,66704871,Pou5f3_dome_peak_3623,982,.,29.3732,103.68069,98.23731,95,True,True
1091,chr5,67424693,67424882,Pou5f3_dome_peak_3624,308,.,16.13178,35.40074,30.81718,92,True,True
1092,chr5,70148049,70148199,Pou5f3_dome_peak_3629,200,.,13.192960000000001,24.347089999999998,20.08185,98,False,True
1093,chr6,909548,909744,Pou5f3_dome_peak_3636,204,.,10.24893,24.68543,20.40821,92,True,True
1094,chr6,3753330,3753498,Pou5f3_dome_peak_3643,273,.,15.81655,31.8464,27.35085,56,True,True
1095,chr6,6924332,6924519,Pou5f3_dome_peak_3654,219,.,13.21706,26.254179999999998,21.92462,68,True,False
1096,chr6,7251756,7252044,Pou5f3_dome_peak_3656,255,.,12.95156,30.033279999999998,25.58492,218,True,False
1097,chr6,7732700,7732908,Pou5f3_dome_peak_3657,438,.,19.79137,48.7471,43.8864,111,True,True
1098,chr6,9707581,9707719,Pou5f3_dome_peak_3658,170,.,10.82719,21.178810000000002,17.02739,70,True,False
1099,chr6,9726723,9727026,Pou5f3_dome_peak_3659,340,.,14.02801,38.69854,34.03996,150,True,True
1100,chr6,11767629,11768055,Pou5f3_dome_peak_3665,189,.,11.700239999999999,23.162,18.93702,183,True,True
1101,chr6,12910961,12911310,Pou5f3_dome_peak_3670,231,.,11.16774,27.540409999999998,23.16858,295,True,True
1102,chr6,12920979,12921413,Pou5f3_dome_peak_3671,724,.,20.037570000000002,77.70334,72.4493,272,True,False
1103,chr6,12927353,12927711,Pou5f3_dome_peak_3672,315,.,12.68793,36.178020000000004,31.57722,141,True,False
1104,chr6,13445570,13445817,Pou5f3_dome_peak_3673,360,.,17.26752,40.7556,36.04788,173,False,True
1105,chr6,15737531,15737740,Pou5f3_dome_peak_3679,206,.,10.7144,24.930229999999998,20.64409,113,True,True
1106,chr6,15740078,15740177,Pou5f3_dome_peak_3680,198,.,10.26292,24.13073,19.87216,23,True,True
1107,chr6,15746272,15746430,Pou5f3_dome_peak_3682,262,.,14.08875,30.676,26.21106,79,True,False
1108,chr6,16467495,16467676,Pou5f3_dome_peak_3684,365,.,17.56474,41.2576,36.53881,140,True,True
1109,chr6,19849147,19849340,Pou5f3_dome_peak_3691,311,.,14.7313,35.7444,31.15382,81,True,False
1110,chr6,22629946,22630081,Pou5f3_dome_peak_3699,233,.,14.37726,27.768690000000003,23.389689999999998,51,True,True
1111,chr6,23804903,23805140,Pou5f3_dome_peak_3702,233,.,11.96081,27.70334,23.32645,161,True,True
1112,chr6,25188336,25188616,Pou5f3_dome_peak_3704,235,.,12.8331,27.94755,23.562620000000003,140,True,True
1113,chr6,25197482,25197703,Pou5f3_dome_peak_3705,738,.,24.39622,79.08665,73.81716999999999,112,True,True
1114,chr6,26979025,26979277,Pou5f3_dome_peak_3713,290,.,13.480260000000001,33.578,29.038690000000003,178,True,True
1115,chr6,27275472,27275650,Pou5f3_dome_peak_3714,281,.,15.99576,32.71098,28.19264,94,True,False
1116,chr6,27571769,27571929,Pou5f3_dome_peak_3716,264,.,14.978320000000002,30.95138,26.47788,77,True,True
1117,chr6,27945869,27946116,Pou5f3_dome_peak_3718,243,.,13.31761,28.759759999999996,24.34978,168,True,False
1118,chr6,29239040,29239248,Pou5f3_dome_peak_3724,294,.,12.23599,33.97857,29.42892,125,True,True
1119,chr6,29278157,29278293,Pou5f3_dome_peak_3728,277,.,15.74889,32.2795,27.772909999999996,87,True,True
1120,chr6,30540933,30541211,Pou5f3_dome_peak_3734,205,.,12.697189999999999,24.83727,20.554489999999998,129,True,True
1121,chr6,31349276,31349390,Pou5f3_dome_peak_3738,171,.,11.94315,21.32255,17.165210000000002,50,True,False
1122,chr6,32097777,32097960,Pou5f3_dome_peak_3744,210,.,10.60027,25.31774,21.01962,96,True,True
1123,chr6,32274666,32274915,Pou5f3_dome_peak_3747,275,.,15.5885,32.00087,27.50175,78,True,False
1124,chr6,35774632,35774753,Pou5f3_dome_peak_3755,132,.,10.2218,17.26061,13.2636,55,True,True
1125,chr6,35788779,35788911,Pou5f3_dome_peak_3756,164,.,10.131910000000001,20.55259,16.423389999999998,78,True,True
1126,chr6,36624843,36625250,Pou5f3_dome_peak_3758,348,.,16.14236,39.56685,34.88603,58,True,True
1127,chr6,37469791,37469991,Pou5f3_dome_peak_3762,431,.,19.33854,47.97932,43.129870000000004,121,True,False
1128,chr6,38219086,38219238,Pou5f3_dome_peak_3764,218,.,13.450320000000001,26.12892,21.8044,85,True,True
1129,chr6,38593841,38593993,Pou5f3_dome_peak_3766,134,.,10.169780000000001,17.42075,13.415220000000001,93,True,True
1130,chr6,39078284,39078528,Pou5f3_dome_peak_3768,483,.,19.20482,53.28794,48.352909999999994,131,True,True
1131,chr6,39254180,39254275,Pou5f3_dome_peak_3770,153,.,11.08503,19.40709,15.32209,61,True,True
1132,chr6,39278240,39278524,Pou5f3_dome_peak_3771,196,.,12.70673,23.8702,19.62063,193,True,True
1133,chr6,43543251,43543410,Pou5f3_dome_peak_3783,144,.,10.77375,18.54557,14.494079999999999,72,True,True
1134,chr6,43796900,43797068,Pou5f3_dome_peak_3785,311,.,16.319029999999998,35.71747,31.12718,96,True,True
1135,chr6,44497436,44497604,Pou5f3_dome_peak_3792,235,.,14.1814,27.913290000000003,23.52906,77,True,True
1136,chr6,49093715,49093961,Pou5f3_dome_peak_3803,267,.,12.88503,31.212970000000002,26.73285,92,True,True
1137,chr6,50427951,50428549,Pou5f3_dome_peak_3807,913,.,19.30697,96.78941,91.3799,415,False,True
1138,chr6,50701033,50701292,Pou5f3_dome_peak_3810,218,.,11.083860000000001,26.17605,21.85039,149,True,True
1139,chr6,52668897,52669120,Pou5f3_dome_peak_3818,257,.,13.04772,30.197370000000003,25.74503,117,True,False
1140,chr6,52974694,52975100,Pou5f3_dome_peak_3819,373,.,14.67796,42.04922,37.31285,234,True,True
1141,chr6,53190368,53190565,Pou5f3_dome_peak_3821,599,.,16.23434,65.09106,59.995,128,True,True
1142,chr6,53194362,53194681,Pou5f3_dome_peak_3822,330,.,11.20085,37.69447,33.05932,82,True,False
1143,chr6,53312852,53313008,Pou5f3_dome_peak_3823,373,.,18.030279999999998,42.04412,37.30805,53,True,True
1144,chr6,55342681,55342919,Pou5f3_dome_peak_3825,254,.,13.59365,29.8455,25.40198,84,True,True
1145,chr6,55728585,55728764,Pou5f3_dome_peak_3827,212,.,13.7949,25.511470000000003,21.2065,86,True,False
1146,chr6,55875250,55875543,Pou5f3_dome_peak_3828,472,.,17.24136,52.14185,47.226009999999995,116,True,False
1147,chr6,58023148,58023499,Pou5f3_dome_peak_3832,236,.,12.13144,27.99693,23.61041,206,True,True
1148,chr6,58071643,58071746,Pou5f3_dome_peak_3833,267,.,15.126339999999999,31.20458,26.72482,32,True,True
1149,chr6,59357316,59357412,Pou5f3_dome_peak_3835,141,.,10.67075,18.15829,14.123120000000002,48,True,True
1150,chr6,59409818,59409972,Pou5f3_dome_peak_3837,268,.,14.091529999999999,31.31775,26.83468,56,True,True
1151,chr6,60090515,60090677,Pou5f3_dome_peak_3839,195,.,12.63928,23.75143,19.506220000000003,114,True,True
1152,chr7,1138285,1138499,Pou5f3_dome_peak_3843,706,.,24.157239999999998,75.9012,70.67057,74,True,True
1153,chr7,5977292,5977697,Pou5f3_dome_peak_3847,134,.,10.01905,17.50408,13.4954,352,True,False
1154,chr7,7766573,7766676,Pou5f3_dome_peak_3853,295,.,17.24362,34.052659999999996,29.500529999999998,43,True,True
1155,chr7,8946535,8946681,Pou5f3_dome_peak_3855,180,.,12.28319,22.29137,18.09755,84,True,False
1156,chr7,9332247,9332448,Pou5f3_dome_peak_3857,272,.,15.73214,31.69645,27.204079999999998,60,True,True
1157,chr7,12069400,12070096,Pou5f3_dome_peak_3863,332,.,13.597170000000002,37.90013,33.26054,452,True,True
1158,chr7,18168494,18168659,Pou5f3_dome_peak_3875,133,.,10.25262,17.32057,13.32037,120,True,False
1159,chr7,18512915,18513122,Pou5f3_dome_peak_3879,198,.,12.57368,24.11463,19.85626,125,True,True
1160,chr7,19551528,19551633,Pou5f3_dome_peak_3883,151,.,10.56615,19.27402,15.195160000000001,58,True,False
1161,chr7,21730571,21730738,Pou5f3_dome_peak_3891,168,.,11.05482,21.04567,16.89859,110,True,True
1162,chr7,22783278,22783525,Pou5f3_dome_peak_3894,670,.,19.48216,72.22183000000001,67.0367,119,True,True
1163,chr7,22824901,22825078,Pou5f3_dome_peak_3898,320,.,14.062470000000001,36.65975,32.04685,64,True,False
1164,chr7,22826313,22826497,Pou5f3_dome_peak_3899,521,.,19.08399,57.15224,52.15911,112,True,True
1165,chr7,22983325,22983445,Pou5f3_dome_peak_3901,164,.,11.041030000000001,20.536479999999997,16.408089999999998,59,True,True
1166,chr7,24069933,24070224,Pou5f3_dome_peak_3904,891,.,20.86704,94.55888,89.16183000000001,189,True,True
1167,chr7,24077659,24078071,Pou5f3_dome_peak_3905,499,.,15.50711,54.913940000000004,49.9539,290,True,False
1168,chr7,24200202,24200359,Pou5f3_dome_peak_3907,231,.,13.63531,27.51618,23.14573,74,True,True
1169,chr7,24881084,24881243,Pou5f3_dome_peak_3912,477,.,19.80219,52.71136,47.78607,52,True,True
1170,chr7,25554171,25554521,Pou5f3_dome_peak_3914,665,.,21.86439,71.69292,66.5135,176,True,True
1171,chr7,26150255,26150422,Pou5f3_dome_peak_3919,276,.,14.574570000000001,32.12899,27.627190000000002,60,True,True
1172,chr7,26476763,26476975,Pou5f3_dome_peak_3921,323,.,16.652160000000002,36.9417,32.32374,95,True,False
1173,chr7,26493304,26493429,Pou5f3_dome_peak_3922,199,.,11.34328,24.25177,19.989639999999998,59,True,True
1174,chr7,26497956,26498113,Pou5f3_dome_peak_3923,397,.,16.86373,44.49913,39.71005,68,True,True
1175,chr7,26504134,26504309,Pou5f3_dome_peak_3924,164,.,11.09505,20.627760000000002,16.495820000000002,78,True,True
1176,chr7,26559293,26559392,Pou5f3_dome_peak_3926,136,.,10.31433,17.684279999999998,13.66888,51,True,True
1177,chr7,26627284,26627387,Pou5f3_dome_peak_3927,132,.,10.08497,17.26761,13.27015,60,True,False
1178,chr7,27594927,27595172,Pou5f3_dome_peak_3929,174,.,11.66584,21.60247,17.433629999999997,71,True,True
1179,chr7,29439985,29440160,Pou5f3_dome_peak_3932,269,.,15.277320000000001,31.463720000000002,26.977140000000002,66,True,True
1180,chr7,29453121,29453285,Pou5f3_dome_peak_3933,192,.,12.47374,23.46151,19.22718,79,True,True
1181,chr7,29459706,29459845,Pou5f3_dome_peak_3934,360,.,16.85582,40.7801,36.07212,85,True,True
1182,chr7,30229171,30229349,Pou5f3_dome_peak_3936,528,.,20.88962,57.870369999999994,52.86761,110,True,True
1183,chr7,31264613,31264780,Pou5f3_dome_peak_3941,363,.,17.88495,41.08698,36.371629999999996,83,True,True
1184,chr7,31778427,31778562,Pou5f3_dome_peak_3943,193,.,11.609910000000001,23.55937,19.32078,81,True,True
1185,chr7,33673173,33673314,Pou5f3_dome_peak_3948,158,.,10.40278,19.96132,15.85481,34,True,True
1186,chr7,33679361,33679456,Pou5f3_dome_peak_3950,318,.,14.715179999999998,36.410470000000004,31.80412,67,True,True
1187,chr7,34467218,34467395,Pou5f3_dome_peak_3952,513,.,18.64001,56.339240000000004,51.35718,92,False,False
1188,chr7,34467503,34467997,Pou5f3_dome_peak_3953,256,.,11.88402,30.08343,25.63406,169,False,False
1189,chr7,35859729,35859851,Pou5f3_dome_peak_3956,159,.,11.025830000000001,20.057010000000002,15.94661,78,True,True
1190,chr7,38792577,38792757,Pou5f3_dome_peak_3964,191,.,12.44115,23.40468,19.1725,75,True,False
1191,chr7,40932823,40933016,Pou5f3_dome_peak_3969,152,.,10.31293,19.31803,15.236679999999998,139,True,True
1192,chr7,40938470,40938729,Pou5f3_dome_peak_3971,183,.,11.319339999999999,22.52773,18.32534,161,True,False
1193,chr7,40945408,40945617,Pou5f3_dome_peak_3972,633,.,25.05337,68.46836,63.331109999999995,82,True,True
1194,chr7,41068650,41068826,Pou5f3_dome_peak_3974,267,.,15.16381,31.2688,26.78668,84,True,True
1195,chr7,41834894,41835112,Pou5f3_dome_peak_3978,305,.,13.98417,35.13985,30.56342,104,True,True
1196,chr7,42209377,42209497,Pou5f3_dome_peak_3981,226,.,12.63005,26.99976,22.647289999999998,83,True,True
1197,chr7,42224718,42225073,Pou5f3_dome_peak_3983,166,.,10.92798,20.83396,16.69456,75,True,False
1198,chr7,42455520,42455799,Pou5f3_dome_peak_3988,568,.,20.32559,61.918980000000005,56.86635,119,True,True
1199,chr7,42466077,42466585,Pou5f3_dome_peak_3989,258,.,12.37369,30.3174,25.86184,77,True,False
1200,chr7,43537817,43538237,Pou5f3_dome_peak_3993,677,.,21.13779,72.95164,67.75489,202,True,True
1201,chr7,43556663,43556888,Pou5f3_dome_peak_3995,342,.,17.0286,38.94014,34.27667,91,True,True
1202,chr7,43970050,43970184,Pou5f3_dome_peak_3998,201,.,12.12733,24.42176,20.154410000000002,98,True,False
1203,chr7,43975927,43976181,Pou5f3_dome_peak_3999,280,.,14.82872,32.55588,28.040670000000002,162,True,True
1204,chr7,44704937,44705113,Pou5f3_dome_peak_4001,317,.,16.278589999999998,36.31073,31.70741,71,True,False
1205,chr7,45877700,45877830,Pou5f3_dome_peak_4005,150,.,10.92791,19.11717,15.04335,54,False,False
1206,chr7,46034565,46034815,Pou5f3_dome_peak_4006,236,.,12.13144,27.99693,23.61041,146,True,True
1207,chr7,47820678,47820957,Pou5f3_dome_peak_4011,154,.,10.43154,19.51526,15.42601,160,True,False
1208,chr7,48871168,48871374,Pou5f3_dome_peak_4014,223,.,12.425,26.656440000000003,22.31394,99,True,False
1209,chr7,49390055,49390257,Pou5f3_dome_peak_4016,219,.,13.21706,26.254179999999998,21.92462,85,True,True
1210,chr7,49597919,49598179,Pou5f3_dome_peak_4017,160,.,10.8301,20.18137,16.06583,56,True,False
1211,chr7,51650929,51651064,Pou5f3_dome_peak_4025,372,.,16.72531,42.02023,37.2846,53,True,True
1212,chr7,51660043,51660309,Pou5f3_dome_peak_4026,187,.,11.884739999999999,22.94432,18.727339999999998,172,True,True
1213,chr7,52498890,52498981,Pou5f3_dome_peak_4028,135,.,10.07141,17.594520000000003,13.582139999999999,60,True,True
1214,chr7,53020251,53020341,Pou5f3_dome_peak_4033,146,.,10.499260000000001,18.72898,14.670639999999999,27,True,False
1215,chr7,54606971,54607182,Pou5f3_dome_peak_4040,424,.,15.50211,47.30668,42.4685,64,True,True
1216,chr7,54682105,54682475,Pou5f3_dome_peak_4044,229,.,10.38004,27.28855,22.925710000000002,76,True,True
1217,chr7,54710746,54711141,Pou5f3_dome_peak_4046,897,.,21.12055,95.16129000000001,89.76066999999999,179,True,True
1218,chr7,56077479,56077609,Pou5f3_dome_peak_4059,200,.,12.39542,24.32696,20.06269,30,True,True
1219,chr7,57400398,57400554,Pou5f3_dome_peak_4065,273,.,15.470329999999999,31.79638,27.30221,101,True,False
1220,chr7,61274450,61274645,Pou5f3_dome_peak_4074,369,.,17.83334,41.71131,36.98379,89,True,False
