chrom,start,end,name,score,strand,signalValue,pValue,qValue,peak,contain Nanog motif,1k-cell new peak,in genome bin binding from 256-cell
chr1,49591626,49591861,Nanog_1k_peak_1026,451,.,20.77893,49.6573,45.19105,110,True,False,True
chr1,49650893,49651030,Nanog_1k_peak_1027,348,.,18.844279999999898,38.95831,34.81187,54,False,True,False
chr1,49932066,49932192,Nanog_1k_peak_1031,136,.,10.09785,16.94972,13.6172899999999,44,False,True,False
chr1,50528024,50528119,Nanog_1k_peak_1035,135,.,10.00861,16.85164,13.52466,41,False,True,True
chr1,50542916,50543100,Nanog_1k_peak_1036,213,.,13.3664,25.05395,21.37687,128,True,False,True
chr1,50882450,50882645,Nanog_1k_peak_1040,313,.,11.6005899999999,35.33413,31.3002099999999,92,False,True,False
chr1,50884383,50884591,Nanog_1k_peak_1041,333,.,11.66329,37.41995,33.3185,112,False,True,False
chr1,50894684,50894977,Nanog_1k_peak_1044,209,.,12.5786,24.63632,20.97532,104,False,True,False
chr1,50921062,50921307,Nanog_1k_peak_1045,596,.,10.42177,64.4907,59.61295,155,True,True,True
chr1,50922295,50922723,Nanog_1k_peak_1046,848,.,12.97756,90.2891,84.81095,226,False,False,True
chr1,50923631,50923946,Nanog_1k_peak_1047,757,.,12.07405,81.01297,75.72493,187,True,False,True
chr1,51188551,51188810,Nanog_1k_peak_1053,166,.,10.81893,20.16261,16.68537,122,False,True,True
chr1,51463440,51463605,Nanog_1k_peak_1056,220,.,12.22885,25.73501,22.0327299999999,89,False,False,True
chr1,51473741,51473841,Nanog_1k_peak_1059,198,.,11.55036,23.46023,19.84476,60,True,True,True
chr1,51734490,51734660,Nanog_1k_peak_1069,179,.,11.28621,21.43318,17.9019899999999,118,False,False,True
chr1,51801863,51802120,Nanog_1k_peak_1071,191,.,12.28947,22.69443,19.11036,183,True,True,True
chr1,51829168,51829463,Nanog_1k_peak_1072,224,.,13.1834899999999,26.19719,22.47803,115,True,False,True
chr1,52128014,52128275,Nanog_1k_peak_1077,222,.,11.6296,25.91605,22.20719,174,True,True,False
chr1,52137477,52137578,Nanog_1k_peak_1079,143,.,10.14518,17.72242,14.35385,35,False,True,False
chr1,52201408,52201568,Nanog_1k_peak_1081,164,.,11.34309,19.89205,16.42617,87,False,True,False
chr1,52792662,52792992,Nanog_1k_peak_1087,663,.,20.80836,71.43462,66.37328,142,False,False,True
chr1,52932009,52932505,Nanog_1k_peak_1094,359,.,14.82502,40.15005,35.96737,247,True,False,True
chr1,54063145,54063253,Nanog_1k_peak_1109,168,.,11.65137,20.35609,16.87034,53,True,True,False
chr1,54588475,54588886,Nanog_1k_peak_1120,169,.,10.9862399999999,20.4440299999999,16.9544399999999,265,False,True,False
chr1,54737224,54737379,Nanog_1k_peak_1123,162,.,11.08792,19.75696,16.29675,98,False,True,True
chr1,54765234,54765472,Nanog_1k_peak_1127,621,.,20.37394,67.13288,62.182,135,False,False,True
chr1,54972265,54972512,Nanog_1k_peak_1129,336,.,17.16095,37.8045,33.69187,95,False,False,True
chr1,54996865,54996978,Nanog_1k_peak_1131,140,.,10.34032,17.39903,14.04525,67,False,True,True
chr1,55679858,55680008,Nanog_1k_peak_1140,166,.,11.57678,20.16229,16.68512,59,True,True,False
chr1,55817108,55817288,Nanog_1k_peak_1142,230,.,14.2803,26.77846,23.03866,98,True,True,False
chr1,58672004,58672211,Nanog_1k_peak_1161,183,.,10.963,21.9354899999999,18.38371,108,False,False,True
chr10,74410,74632,Nanog_1k_peak_1168,220,.,13.24885,25.78044,22.07668,83,False,False,True
chr10,188465,188591,Nanog_1k_peak_1169,199,.,12.5624399999999,23.61659,19.99492,41,False,True,False
chr10,1956525,1956734,Nanog_1k_peak_1182,440,.,16.96986,48.51458,44.08342,79,False,True,True
chr10,1961645,1961929,Nanog_1k_peak_1183,598,.,20.94152,64.74949,59.86323,157,True,False,True
chr10,2155681,2155838,Nanog_1k_peak_1187,150,.,10.789,18.42975,15.02905,97,True,True,False
chr10,2402457,2402762,Nanog_1k_peak_1188,160,.,10.72116,19.53656,16.08566,195,False,True,True
chr10,2427726,2428160,Nanog_1k_peak_1189,170,.,11.54558,20.58223,17.0863899999999,109,False,False,True
chr10,3709982,3710288,Nanog_1k_peak_1205,166,.,11.28361,20.10666,16.63185,59,False,True,False
chr10,4144508,4144680,Nanog_1k_peak_1211,339,.,18.36434,38.0687099999999,33.94822,41,True,False,True
chr10,5149289,5149535,Nanog_1k_peak_1222,209,.,13.09816,24.56741,20.90902,167,True,True,False
chr10,5414079,5414205,Nanog_1k_peak_1224,212,.,12.71847,24.8734,21.20342,85,False,True,False
chr10,6010334,6010655,Nanog_1k_peak_1229,238,.,13.67239,27.57907,23.80917,212,False,False,True
chr10,6457750,6457952,Nanog_1k_peak_1234,375,.,18.67661,41.73826,37.50722,98,False,True,False
chr10,7650981,7651261,Nanog_1k_peak_1247,241,.,11.40489,27.9665,24.18372,59,False,True,False
chr10,7703146,7703271,Nanog_1k_peak_1249,271,.,15.9282799999999,31.08877,27.19447,71,False,True,False
chr10,8624614,8624951,Nanog_1k_peak_1271,661,.,19.39346,71.18405,66.12997,167,True,False,True
chr10,8943058,8943160,Nanog_1k_peak_1275,194,.,12.2385399999999,23.05313,19.45439,42,False,True,False
chr10,9299670,9299881,Nanog_1k_peak_1281,223,.,12.0604,26.04495,22.33199,171,False,True,False
chr10,9398636,9399484,Nanog_1k_peak_1287,486,.,13.4499799999999,53.19316,48.62378,326,False,False,True
chr10,9803207,9803684,Nanog_1k_peak_1299,308,.,14.2048,34.83854,30.82067,84,False,True,False
chr10,10015721,10015900,Nanog_1k_peak_1304,166,.,11.07297,20.13811,16.66182,52,True,False,True
chr10,10047134,10047344,Nanog_1k_peak_1305,288,.,16.07436,32.84904,28.8975,79,True,False,True
chr10,10319304,10319514,Nanog_1k_peak_1315,151,.,10.39274,18.54625,15.1402399999999,112,False,True,False
chr10,10332436,10332603,Nanog_1k_peak_1317,277,.,13.89706,31.6379099999999,27.7264,68,False,True,False
chr10,11015656,11016034,Nanog_1k_peak_1330,380,.,12.69043,42.31694,38.06919,179,False,True,False
chr10,11030951,11031060,Nanog_1k_peak_1333,170,.,10.77388,20.57733,17.08187,39,True,True,False
chr10,11254190,11254677,Nanog_1k_peak_1335,308,.,12.01249,34.86108,30.84234,123,False,True,False
chr10,12006252,12006387,Nanog_1k_peak_1343,243,.,15.03994,28.15768,24.36779,74,False,True,True
chr10,12088170,12088290,Nanog_1k_peak_1344,494,.,24.9610299999999,54.02909,49.43539,57,False,False,True
chr10,12516974,12517108,Nanog_1k_peak_1346,262,.,12.2348,30.07219,26.21333,71,False,False,True
chr10,13377042,13377171,Nanog_1k_peak_1353,203,.,12.20283,24.00294,20.3657,63,True,True,False
chr10,13554389,13554585,Nanog_1k_peak_1359,225,.,10.80078,26.2728599999999,22.55098,81,False,True,False
chr10,13572730,13572931,Nanog_1k_peak_1363,254,.,12.13548,29.26034,25.43032,103,True,True,False
chr10,14208969,14209124,Nanog_1k_peak_1370,338,.,17.98962,37.9681099999999,33.85067,49,False,False,True
chr10,14300780,14300878,Nanog_1k_peak_1372,149,.,10.6472699999999,18.30455,14.9091899999999,19,True,True,False
chr10,14383903,14384185,Nanog_1k_peak_1377,222,.,12.72106,25.9775,22.26644,136,True,True,False
chr10,14488455,14488690,Nanog_1k_peak_1379,161,.,10.18542,19.60139,16.148,85,False,True,False
chr10,14566459,14566746,Nanog_1k_peak_1384,141,.,10.04871,17.55528,14.19412,123,True,False,True
chr10,14903021,14903315,Nanog_1k_peak_1388,155,.,10.11475,18.98926,15.5626799999999,139,True,True,True
chr10,14928826,14929311,Nanog_1k_peak_1390,291,.,11.75907,33.06068,29.10137,345,True,False,True
chr10,14958690,14959035,Nanog_1k_peak_1392,201,.,12.3858699999999,23.79334,20.16451,222,False,True,True
chr10,15074772,15075137,Nanog_1k_peak_1396,464,.,16.18918,50.91977,46.41488,226,True,False,True
chr10,15184670,15184999,Nanog_1k_peak_1399,427,.,19.76395,47.18015,42.78925,181,False,False,True
chr10,15440557,15440691,Nanog_1k_peak_1402,141,.,10.23633,17.54168,14.1813899999999,47,False,True,False
chr10,15705916,15706013,Nanog_1k_peak_1407,136,.,10.09785,16.94972,13.6172899999999,43,True,True,False
chr10,15763587,15763674,Nanog_1k_peak_1409,136,.,10.09785,16.94972,13.6172899999999,44,True,True,False
chr10,15854916,15855152,Nanog_1k_peak_1410,163,.,11.31273,19.8344,16.37099,171,False,False,True
chr10,16029295,16029704,Nanog_1k_peak_1413,184,.,10.70113,22.04509,18.48787,207,True,True,False
chr10,16232353,16232776,Nanog_1k_peak_1420,379,.,16.4216899999999,42.23595,37.99057,61,False,False,True
chr10,16713336,16713586,Nanog_1k_peak_1426,366,.,16.49963,40.90078,36.69539,93,False,False,True
chr10,16789346,16789489,Nanog_1k_peak_1429,266,.,15.3618399999999,30.51375,26.64005,74,False,False,True
chr10,16800701,16800859,Nanog_1k_peak_1433,570,.,18.93759,61.84585,57.0371699999999,83,False,False,True
chr10,16801126,16801260,Nanog_1k_peak_1434,1253,.,33.06054,131.38812,125.326119999999,41,False,False,True
chr10,17077380,17077580,Nanog_1k_peak_1439,212,.,11.0394899999999,24.90606,21.23509,115,False,True,False
chr10,17427129,17427581,Nanog_1k_peak_1447,229,.,11.03267,26.68897,22.95205,104,False,True,True
chr10,17451450,17451712,Nanog_1k_peak_1448,270,.,12.74804,30.9740799999999,27.08464,104,False,False,True
chr10,17505814,17506172,Nanog_1k_peak_1453,719,.,20.61091,77.16355,71.95734,123,True,False,True
chr10,17544002,17544213,Nanog_1k_peak_1455,139,.,10.30969,17.33195,13.9815,67,True,True,True
chr10,17587472,17587868,Nanog_1k_peak_1456,291,.,13.2127299999999,33.10767,29.14605,162,False,True,True
chr10,17711285,17711454,Nanog_1k_peak_1459,209,.,12.21221,24.56352,20.9055,62,False,True,False
chr10,17843699,17843933,Nanog_1k_peak_1462,312,.,17.1206399999999,35.26415,31.23244,151,True,False,True
chr10,18363761,18363901,Nanog_1k_peak_1472,147,.,10.66699,18.15055,14.7625,66,False,True,False
chr10,18386946,18387244,Nanog_1k_peak_1474,244,.,13.3560799999999,28.21449,24.4221,181,False,True,False
chr10,18789491,18789999,Nanog_1k_peak_1480,355,.,10.46796,39.71214,35.54244,274,True,True,False
chr10,18912277,18912524,Nanog_1k_peak_1488,343,.,16.75211,38.47369,34.3411,160,False,True,False
chr10,19017392,19017576,Nanog_1k_peak_1489,149,.,10.52407,18.38823,14.98922,116,False,True,False
chr10,19219650,19219934,Nanog_1k_peak_1491,207,.,13.03278,24.4499399999999,20.79628,210,False,False,True
chr10,19624724,19625231,Nanog_1k_peak_1495,276,.,13.44822,31.5297,27.62152,171,True,True,False
chr10,19905562,19906212,Nanog_1k_peak_1500,1023,.,25.21501,108.167719999999,102.36587,168,False,False,True
chr10,19933232,19933500,Nanog_1k_peak_1502,290,.,15.11065,33.0298,29.0714099999999,129,False,True,True
chr10,19947934,19948294,Nanog_1k_peak_1506,381,.,10.55229,42.42319,38.17191,292,True,True,True
chr10,20292744,20293142,Nanog_1k_peak_1517,349,.,15.89885,39.1509099999999,34.99879,214,False,False,True
chr10,20321981,20322204,Nanog_1k_peak_1519,212,.,13.48961,24.91348,21.24206,115,False,True,False
chr10,20744554,20744727,Nanog_1k_peak_1528,252,.,13.47542,29.0241,25.20231,53,False,True,False
chr10,20755718,20755890,Nanog_1k_peak_1529,205,.,13.09875,24.16996,20.52646,91,False,True,False
chr10,20805553,20805772,Nanog_1k_peak_1530,194,.,12.80039,23.01592,19.41901,70,True,True,False
chr10,20872109,20872210,Nanog_1k_peak_1533,167,.,11.61057,20.23418,16.75384,54,True,True,False
chr10,20972340,20972502,Nanog_1k_peak_1534,224,.,12.4887199999999,26.16909,22.45103,51,True,False,True
chr10,21444376,21444672,Nanog_1k_peak_1545,151,.,10.16738,18.6044,15.1956899999999,146,False,True,False
chr10,22064263,22064628,Nanog_1k_peak_1565,233,.,10.94973,27.14572,23.39176,205,True,True,True
chr10,22081238,22081791,Nanog_1k_peak_1568,587,.,13.83727,63.6119,58.75648,210,False,False,True
chr10,22155812,22156048,Nanog_1k_peak_1570,506,.,21.27348,55.22956,50.60374,93,True,False,True
chr10,22787969,22788264,Nanog_1k_peak_1576,230,.,11.80824,26.82635,23.08459,161,False,True,False
chr10,22918212,22918364,Nanog_1k_peak_1581,173,.,11.69645,20.86035,17.35304,70,False,True,False
chr10,23416930,23417221,Nanog_1k_peak_1589,229,.,14.34574,26.63602,22.90083,200,True,False,True
chr10,23638324,23638778,Nanog_1k_peak_1592,253,.,13.58056,29.2002299999999,25.37231,159,False,False,True
chr10,23665048,23665454,Nanog_1k_peak_1596,303,.,15.10805,34.33971,30.338,254,False,False,True
chr10,24046365,24046754,Nanog_1k_peak_1601,327,.,16.19521,36.84635,32.76377,214,False,True,True
chr10,24055309,24055571,Nanog_1k_peak_1602,382,.,18.31832,42.5313,38.27753,94,False,False,True
chr10,24069759,24070172,Nanog_1k_peak_1604,433,.,11.56783,47.7139,43.30724,258,False,True,True
chr10,24132971,24133297,Nanog_1k_peak_1609,315,.,16.62629,35.59789,31.55557,130,True,False,True
chr10,24148091,24148369,Nanog_1k_peak_1610,256,.,14.0846299999999,29.43702,25.60065,74,True,False,True
chr10,24186344,24186751,Nanog_1k_peak_1611,256,.,10.55449,29.4375,25.6011,161,False,True,True
chr10,24825267,24825729,Nanog_1k_peak_1620,400,.,16.772,44.33896,40.03371,130,False,False,True
chr10,24885792,24886148,Nanog_1k_peak_1623,289,.,16.82656,32.8568099999999,28.9051099999999,297,False,False,True
chr10,25039204,25039437,Nanog_1k_peak_1629,190,.,12.47668,22.65165,19.06975,195,False,True,False
chr10,25115681,25115987,Nanog_1k_peak_1630,137,.,10.14472,17.11159,13.77177,116,False,True,False
chr10,25212963,25213216,Nanog_1k_peak_1633,231,.,13.26395,26.8886599999999,23.14456,95,True,False,True
chr10,25224251,25224412,Nanog_1k_peak_1635,252,.,11.32245,29.0581599999999,25.23515,75,False,True,True
chr10,25531984,25532566,Nanog_1k_peak_1641,216,.,12.67928,25.34599,21.6581799999999,439,True,False,True
chr10,25793807,25793978,Nanog_1k_peak_1649,156,.,10.69064,19.05963,15.63011,61,False,True,False
chr10,25889059,25889457,Nanog_1k_peak_1653,235,.,13.17597,27.3181,23.55837,274,False,True,False
chr10,26585252,26585604,Nanog_1k_peak_1669,344,.,18.34354,38.59813,34.46169,271,True,True,False
chr10,26712531,26712719,Nanog_1k_peak_1673,164,.,10.65664,19.89075,16.42509,62,False,True,False
chr10,26810862,26811341,Nanog_1k_peak_1676,165,.,10.40877,19.9712399999999,16.50153,353,False,True,True
chr10,26934850,26935170,Nanog_1k_peak_1680,577,.,15.83642,62.59944,57.77408,130,True,False,True
chr10,26972628,26972864,Nanog_1k_peak_1682,389,.,18.30277,43.22794,38.95267,148,False,False,True
chr10,27204271,27204585,Nanog_1k_peak_1687,193,.,11.56141,22.9306,19.3371,121,False,True,True
chr10,27222172,27222569,Nanog_1k_peak_1688,422,.,16.7839299999999,46.63964,42.26798,149,False,False,True
chr10,27366008,27366486,Nanog_1k_peak_1693,215,.,11.9574199999999,25.28132,21.596,247,False,True,False
chr10,27593275,27593422,Nanog_1k_peak_1697,222,.,13.61939,25.94565,22.23581,46,True,True,False
chr10,28152633,28152898,Nanog_1k_peak_1713,215,.,12.24493,25.18214,21.50047,137,False,False,True
chr10,28169746,28170286,Nanog_1k_peak_1714,315,.,13.11043,35.62043,31.5774799999999,221,True,True,True
chr10,28177235,28177433,Nanog_1k_peak_1716,376,.,17.06587,41.86578,37.62996,88,True,False,True
chr10,28192948,28193242,Nanog_1k_peak_1717,292,.,12.9231199999999,33.25946,29.2927,152,False,True,True
chr10,28388646,28388910,Nanog_1k_peak_1729,397,.,16.18364,44.0532,39.75533,169,False,False,True
chr10,28526002,28526467,Nanog_1k_peak_1732,217,.,10.35113,25.45632,21.76448,354,False,True,False
chr10,28533766,28533848,Nanog_1k_peak_1733,216,.,12.6524,25.30081,21.61488,55,True,True,False
chr10,28587296,28587529,Nanog_1k_peak_1735,336,.,17.49242,37.72022,33.61085,99,True,True,False
chr10,28642031,28642270,Nanog_1k_peak_1736,529,.,14.71061,57.67796,52.98511,124,False,True,False
chr10,28676201,28676474,Nanog_1k_peak_1740,238,.,12.24956,27.57892,23.80912,95,False,True,False
chr10,28740495,28740738,Nanog_1k_peak_1741,427,.,19.76395,47.18015,42.78925,157,False,False,True
chr10,28860378,28860575,Nanog_1k_peak_1746,286,.,15.25597,32.639,28.69458,99,True,False,True
chr10,29104547,29105107,Nanog_1k_peak_1752,188,.,11.24319,22.40112,18.82885,447,True,True,False
chr10,29242797,29243025,Nanog_1k_peak_1754,230,.,14.11127,26.83917,23.0969,49,False,False,True
chr10,29769992,29770198,Nanog_1k_peak_1766,369,.,17.9195,41.14543,36.93208,80,False,False,True
chr10,29887978,29888269,Nanog_1k_peak_1771,457,.,13.71304,50.21907,45.7371099999999,101,False,True,False
chr10,29894489,29894793,Nanog_1k_peak_1775,423,.,12.21472,46.68772,42.31381,196,False,True,False
chr10,29917962,29919120,Nanog_1k_peak_1776,650,.,14.04904,70.09618,65.06866,220,False,False,True
chr10,29929567,29929943,Nanog_1k_peak_1777,384,.,13.90146,42.71745,38.45887,222,False,False,True
chr10,29932107,29932272,Nanog_1k_peak_1778,233,.,10.27642,27.08967,23.33809,96,False,False,True
chr10,30007033,30007439,Nanog_1k_peak_1780,307,.,14.13558,34.71886,30.70449,340,True,True,False
chr10,30110928,30111155,Nanog_1k_peak_1785,159,.,11.07559,19.38956,15.94561,73,True,True,False
chr10,30165584,30165905,Nanog_1k_peak_1788,247,.,13.91326,28.55782,24.75245,204,False,True,False
chr10,30862834,30863221,Nanog_1k_peak_1806,387,.,19.40543,42.99425,38.72612,100,False,True,False
chr10,31432967,31433284,Nanog_1k_peak_1812,266,.,13.5958399999999,30.484,26.61119,193,False,True,False
chr10,31568804,31568923,Nanog_1k_peak_1814,167,.,11.3696,20.2617899999999,16.7802799999999,53,False,True,False
chr10,31871031,31871138,Nanog_1k_peak_1818,157,.,11.12361,19.23003,15.7933799999999,79,False,True,False
chr10,32206502,32206651,Nanog_1k_peak_1824,268,.,15.76001,30.76972,26.88732,96,False,False,True
chr10,32260723,32260944,Nanog_1k_peak_1825,184,.,11.6384,22.02694,18.4704899999999,69,False,True,True
chr10,32494242,32494381,Nanog_1k_peak_1827,232,.,14.3984399999999,27.01037,23.26138,58,True,False,True
chr10,32506684,32506774,Nanog_1k_peak_1828,256,.,15.6031799999999,29.53425,25.69444,37,False,True,False
chr10,32762618,32762870,Nanog_1k_peak_1834,233,.,13.06942,27.1397099999999,23.3859,163,True,False,True
chr10,32893191,32893343,Nanog_1k_peak_1837,158,.,10.57714,19.2925799999999,15.85294,45,False,True,False
chr10,33342332,33342514,Nanog_1k_peak_1841,249,.,14.06461,28.8138799999999,24.9997799999999,60,True,False,True
chr10,33382907,33383088,Nanog_1k_peak_1843,178,.,11.54749,21.39868,17.86883,69,False,True,True
chr10,33521027,33521250,Nanog_1k_peak_1844,155,.,10.9702399999999,18.9265799999999,15.50301,24,False,False,True
chr10,33527588,33527712,Nanog_1k_peak_1845,225,.,14.1820899999999,26.29519,22.57262,68,False,False,True
chr10,33594470,33594589,Nanog_1k_peak_1847,153,.,10.94882,18.74383,15.3284799999999,65,False,True,True
chr10,33622148,33622347,Nanog_1k_peak_1848,138,.,10.0298699999999,17.16867,13.82571,79,False,False,True
chr10,33671773,33671919,Nanog_1k_peak_1849,190,.,12.25917,22.64059,19.05901,85,False,True,True
chr10,33911831,33912024,Nanog_1k_peak_1858,160,.,10.67272,19.45436,16.00739,55,False,True,False
chr10,34532689,34532961,Nanog_1k_peak_1864,160,.,10.72116,19.53656,16.08566,131,True,True,False
chr10,34703835,34704287,Nanog_1k_peak_1866,408,.,15.96946,45.16939,40.83937,245,True,False,True
chr10,35152437,35152783,Nanog_1k_peak_1871,485,.,16.52221,53.12205,48.55527,208,False,False,True
chr10,35236940,35237101,Nanog_1k_peak_1873,303,.,16.59026,34.32457,30.32348,53,False,True,True
chr10,35257323,35257677,Nanog_1k_peak_1874,291,.,15.17212,33.13322,29.1708099999999,254,True,False,True
chr10,35264938,35265112,Nanog_1k_peak_1875,272,.,15.4420399999999,31.1846599999999,27.28752,124,False,True,True
chr10,35554031,35554269,Nanog_1k_peak_1878,191,.,12.04098,22.713,19.12818,109,False,False,True
chr10,35743500,35743596,Nanog_1k_peak_1884,243,.,11.82841,28.09471,24.30706,66,False,True,True
chr10,35743784,35744036,Nanog_1k_peak_1885,255,.,12.19127,29.35807,25.52496,107,False,False,True
chr10,35876678,35876929,Nanog_1k_peak_1886,263,.,12.69709,30.23857,26.37349,185,False,True,False
chr10,35910126,35910269,Nanog_1k_peak_1888,148,.,10.7225399999999,18.27086,14.8772299999999,84,False,True,False
chr10,36026398,36026618,Nanog_1k_peak_1890,606,.,23.84547,65.52505,60.617,107,False,False,True
chr10,36234588,36234913,Nanog_1k_peak_1894,704,.,24.99957,75.57333,70.40845,146,False,False,True
chr10,36259431,36259672,Nanog_1k_peak_1895,203,.,10.81674,23.93876,20.30379,71,False,True,True
chr10,37137400,37137509,Nanog_1k_peak_1907,194,.,10.98936,23.0854,19.48576,53,False,True,False
chr10,37498200,37498466,Nanog_1k_peak_1911,163,.,10.58856,19.77702,16.31622,203,False,True,False
chr10,37776581,37776711,Nanog_1k_peak_1913,141,.,10.34163,17.4950799999999,14.1368,56,False,True,False
